track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,baya,2,VID_20220217_112339_F0.png,727,335,27.67255,VID_20220217_112339_F3.png,808,305,NULL
1,val_1,2,VID_20220217_112339_F0.png,365,162,NULL,VID_20220217_112339_F3.png,451,133,NULL
2,baya,2,VID_20220217_112339_F0.png,750,377,NULL,VID_20220217_112339_F3.png,109,5,781.89586
3,baya,2,VID_20220217_112339_F0.png,760,374,27.21213,VID_20220217_112339_F3.png,825,333,NULL
4,val_2,2,VID_20220217_112339_F0.png,395,161,NULL,VID_20220217_112339_F3.png,478,134,NULL
5,baya,2,VID_20220217_112339_F0.png,859,448,25.84982,VID_20220217_112339_F3.png,853,399,NULL
6,baya,2,VID_20220217_112339_F0.png,561,344,23.52743,VID_20220217_112339_F3.png,658,309,NULL
7,val_2,2,VID_20220217_112339_F0.png,454,160,NULL,VID_20220217_112339_F3.png,531,139,NULL
8,baya,2,VID_20220217_112339_F0.png,688,436,26.23833,VID_20220217_112339_F3.png,766,388,NULL
9,cal_2,2,VID_20220217_112339_F0.png,694,154,NULL,VID_20220217_112339_F3.png,728,155,NULL
10,val_1,2,VID_20220217_112339_F0.png,306,163,NULL,VID_20220217_112339_F3.png,392,129,NULL
11,baya,2,VID_20220217_112339_F0.png,834,423,27.50873,VID_20220217_112339_F3.png,849,378,NULL
12,baya,2,VID_20220217_112339_F0.png,873,345,25.2127,VID_20220217_112339_F3.png,881,318,NULL
13,baya,2,VID_20220217_112339_F0.png,786,421,26.0,VID_20220217_112339_F3.png,823,378,NULL
14,baya,2,VID_20220217_112339_F0.png,844,306,26.07393,VID_20220217_112339_F3.png,856,289,NULL
15,baya,2,VID_20220217_112339_F0.png,614,284,26.4849,VID_20220217_112339_F3.png,698,255,NULL
16,baya,2,VID_20220217_112339_F0.png,881,377,24.24046,VID_20220217_112339_F3.png,872,344,NULL
17,baya,2,VID_20220217_112339_F0.png,892,348,23.94081,VID_20220217_112339_F3.png,855,308,NULL
18,baya,2,VID_20220217_112339_F0.png,805,297,NULL,VID_20220217_112339_F3.png,148,-71,765.45125
19,cal_1,2,VID_20220217_112339_F0.png,633,155,NULL,VID_20220217_112339_F3.png,681,152,NULL
20,baya,2,VID_20220217_112339_F0.png,768,284,27.23061,VID_20220217_112339_F3.png,800,261,NULL
21,baya,2,VID_20220217_112339_F0.png,686,325,31.17002,VID_20220217_112339_F3.png,764,289,NULL
22,baya,2,VID_20220217_112339_F0.png,938,428,23.60085,VID_20220217_112339_F3.png,899,384,NULL
23,baya,2,VID_20220217_112339_F0.png,662,284,27.19357,VID_20220217_112339_F3.png,739,259,NULL
24,baya,2,VID_20220217_112339_F0.png,676,368,27.54959,VID_20220217_112339_F3.png,769,331,NULL
25,baya,2,VID_20220217_112339_F0.png,910,367,NULL,VID_20220217_112339_F3.png,469,6307,5963.6223
26,baya,2,VID_20220217_112339_F0.png,755,278,NULL,VID_20220217_112339_F3.png,112,429,691.88358
27,baya,2,VID_20220217_112339_F0.png,810,357,26.54807,VID_20220217_112339_F3.png,849,322,NULL
28,keypoint,2,VID_20220217_112339_F0.png,918,665,NULL,VID_20220217_112339_F3.png,923,557,NULL
29,keypoint,2,VID_20220217_112339_F0.png,600,593,NULL,VID_20220217_112339_F3.png,695,517,NULL
30,keypoint,2,VID_20220217_112339_F0.png,956,528,NULL,VID_20220217_112339_F3.png,929,457,NULL
31,keypoint,2,VID_20220217_112339_F0.png,456,651,NULL,VID_20220217_112339_F3.png,542,582,NULL
