track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,keypoint,2,VID_20220217_111606_F0.png,369,425,NULL,VID_20220217_111606_F3.png,424,478,NULL
1,baya,2,VID_20220217_111606_F0.png,841,366,17.87512,VID_20220217_111606_F3.png,895,392,NULL
2,keypoint,2,VID_20220217_111606_F0.png,468,589,NULL,VID_20220217_111606_F3.png,533,669,NULL
3,keypoint,2,VID_20220217_111606_F0.png,914,551,NULL,VID_20220217_111606_F3.png,1021,588,NULL
4,keypoint,2,VID_20220217_111606_F0.png,594,519,NULL,VID_20220217_111606_F3.png,701,579,NULL
5,baya,2,VID_20220217_111606_F0.png,789,399,21.18631,VID_20220217_111606_F3.png,871,438,NULL
6,baya,2,VID_20220217_111606_F0.png,852,426,19.43928,VID_20220217_111606_F3.png,940,464,NULL
7,baya,2,VID_20220217_111606_F0.png,690,252,22.75936,VID_20220217_111606_F3.png,757,276,NULL
8,baya,2,VID_20220217_111606_F0.png,817,334,20.53731,VID_20220217_111606_F3.png,899,366,NULL
9,val_2,2,VID_20220217_111606_F0.png,481,170,NULL,VID_20220217_111606_F3.png,524,177,NULL
10,baya,2,VID_20220217_111606_F0.png,700,273,19.39201,VID_20220217_111606_F3.png,787,301,NULL
11,baya,2,VID_20220217_111606_F0.png,668,398,21.81817,VID_20220217_111606_F3.png,757,440,NULL
12,baya,2,VID_20220217_111606_F0.png,756,364,21.32268,VID_20220217_111606_F3.png,859,403,NULL
13,baya,2,VID_20220217_111606_F0.png,732,297,18.37132,VID_20220217_111606_F3.png,823,326,NULL
14,baya,2,VID_20220217_111606_F0.png,933,425,20.4395,VID_20220217_111606_F3.png,997,456,NULL
15,baya,2,VID_20220217_111606_F0.png,706,419,21.80496,VID_20220217_111606_F3.png,789,461,NULL
16,cal_2,2,VID_20220217_111606_F0.png,561,171,NULL,VID_20220217_111606_F3.png,613,184,NULL
17,baya,2,VID_20220217_111606_F0.png,792,310,22.10797,VID_20220217_111606_F3.png,880,342,NULL
18,val_2,2,VID_20220217_111606_F0.png,427,169,NULL,VID_20220217_111606_F3.png,462,173,NULL
19,val_1,2,VID_20220217_111606_F0.png,348,168,NULL,VID_20220217_111606_F3.png,364,166,NULL
20,baya,2,VID_20220217_111606_F0.png,933,391,15.13214,VID_20220217_111606_F3.png,987,430,NULL
21,baya,2,VID_20220217_111606_F0.png,712,366,22.6333,VID_20220217_111606_F3.png,807,403,NULL
22,val_1,2,VID_20220217_111606_F0.png,401,168,NULL,VID_20220217_111606_F3.png,428,170,NULL
23,baya,2,VID_20220217_111606_F0.png,852,342,20.7711,VID_20220217_111606_F3.png,921,372,NULL
24,baya,2,VID_20220217_111606_F0.png,644,282,19.614,VID_20220217_111606_F3.png,719,310,NULL
25,cal_1,2,VID_20220217_111606_F0.png,508,170,NULL,VID_20220217_111606_F3.png,555,179,NULL
26,baya,2,VID_20220217_111606_F0.png,781,354,21.67948,VID_20220217_111606_F3.png,868,375,NULL
27,baya,2,VID_20220217_111606_F0.png,913,398,21.01269,VID_20220217_111606_F3.png,959,423,NULL
28,baya,2,VID_20220217_111606_F0.png,657,354,22.39413,VID_20220217_111606_F3.png,755,392,NULL
29,baya,2,VID_20220217_111606_F0.png,825,397,18.4529,VID_20220217_111606_F3.png,912,434,NULL
30,baya,2,VID_20220217_111606_F0.png,817,437,20.1257,VID_20220217_111606_F3.png,898,473,NULL
31,baya,2,VID_20220217_111606_F0.png,886,426,19.41292,VID_20220217_111606_F3.png,966,461,NULL
32,baya,2,VID_20220217_111606_F0.png,869,387,23.2254,VID_20220217_111606_F3.png,919,403,NULL
33,baya,2,VID_20220217_111606_F0.png,749,411,22.30431,VID_20220217_111606_F3.png,834,454,NULL
34,baya,2,VID_20220217_111606_F0.png,760,305,23.52283,VID_20220217_111606_F3.png,862,335,NULL
