track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,baya,2,VID_20220217_111509_F0.png,726,413,21.50767,VID_20220217_111509_F3.png,664,522,NULL
1,baya,2,VID_20220217_111509_F0.png,859,332,21.73624,VID_20220217_111509_F3.png,798,437,NULL
2,baya,2,VID_20220217_111509_F0.png,643,351,20.86692,VID_20220217_111509_F3.png,600,441,NULL
3,keypoint,2,VID_20220217_111509_F0.png,596,545,NULL,VID_20220217_111509_F3.png,553,618,NULL
4,baya,2,VID_20220217_111509_F0.png,761,340,23.28142,VID_20220217_111509_F3.png,701,462,NULL
5,cal_2,2,VID_20220217_111509_F0.png,562,200,NULL,VID_20220217_111509_F3.png,529,312,NULL
6,val_1,2,VID_20220217_111509_F0.png,352,198,NULL,VID_20220217_111509_F3.png,330,296,NULL
7,baya,2,VID_20220217_111509_F0.png,795,383,22.62202,VID_20220217_111509_F3.png,725,497,NULL
8,baya,2,VID_20220217_111509_F0.png,675,424,20.31324,VID_20220217_111509_F3.png,623,517,NULL
9,keypoint,2,VID_20220217_111509_F0.png,471,617,NULL,VID_20220217_111509_F3.png,458,624,NULL
10,keypoint,2,VID_20220217_111509_F0.png,374,453,NULL,VID_20220217_111509_F3.png,371,524,NULL
11,val_2,2,VID_20220217_111509_F0.png,431,198,NULL,VID_20220217_111509_F3.png,405,302,NULL
12,baya,2,VID_20220217_111509_F0.png,798,316,22.75427,VID_20220217_111509_F3.png,736,444,NULL
13,cal_1,2,VID_20220217_111509_F0.png,510,199,NULL,VID_20220217_111509_F3.png,480,308,NULL
14,baya,2,VID_20220217_111509_F0.png,667,361,22.85331,VID_20220217_111509_F3.png,612,492,NULL
15,baya,2,VID_20220217_111509_F0.png,817,301,21.11318,VID_20220217_111509_F3.png,756,416,NULL
16,baya,2,VID_20220217_111509_F0.png,849,319,23.10703,VID_20220217_111509_F3.png,778,451,NULL
17,keypoint,2,VID_20220217_111509_F0.png,912,578,NULL,VID_20220217_111509_F3.png,795,670,NULL
18,val_2,2,VID_20220217_111509_F0.png,483,199,NULL,VID_20220217_111509_F3.png,455,306,NULL
19,baya,2,VID_20220217_111509_F0.png,694,338,22.67109,VID_20220217_111509_F3.png,640,458,NULL
20,baya,2,VID_20220217_111509_F0.png,779,405,22.35125,VID_20220217_111509_F3.png,703,489,NULL
21,baya,2,VID_20220217_111509_F0.png,650,395,21.37773,VID_20220217_111509_F3.png,603,470,NULL
22,val_1,2,VID_20220217_111509_F0.png,404,198,NULL,VID_20220217_111509_F3.png,380,300,NULL
23,baya,2,VID_20220217_111509_F0.png,828,357,20.14757,VID_20220217_111509_F3.png,757,477,NULL
