track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,baya,2,VID_20220217_101930_F-1.png,820,394,NULL,VID_20220217_101930_F3.png,900,271,NULL
1,baya,2,VID_20220217_101930_F-1.png,663,502,NULL,VID_20220217_101930_F3.png,775,356,NULL
2,baya,2,VID_20220217_101930_F-1.png,740,406,NULL,VID_20220217_101930_F3.png,849,236,NULL
3,baya,2,VID_20220217_101930_F-1.png,915,492,NULL,VID_20220217_101930_F3.png,1009,369,NULL
4,baya,2,VID_20220217_101930_F-1.png,696,372,NULL,VID_20220217_101930_F3.png,777,231,NULL
5,baya,2,VID_20220217_101930_F-1.png,914,558,NULL,VID_20220217_101930_F3.png,1006,474,NULL
6,val_2,2,VID_20220217_101930_F-1.png,455,250,NULL,VID_20220217_101930_F3.png,511,122,NULL
7,baya,2,VID_20220217_101930_F-1.png,617,380,NULL,VID_20220217_101930_F3.png,699,244,NULL
8,baya,2,VID_20220217_101930_F-1.png,912,533,NULL,VID_20220217_101930_F3.png,1016,418,NULL
9,baya,2,VID_20220217_101930_F-1.png,639,310,NULL,VID_20220217_101930_F3.png,726,163,NULL
10,baya,2,VID_20220217_101930_F-1.png,861,477,NULL,VID_20220217_101930_F3.png,958,355,NULL
11,baya,2,VID_20220217_101930_F-1.png,670,362,NULL,VID_20220217_101930_F3.png,769,199,NULL
12,cal_2,2,VID_20220217_101930_F-1.png,711,255,NULL,VID_20220217_101930_F3.png,770,139,NULL
13,baya,2,VID_20220217_101930_F-1.png,854,440,NULL,VID_20220217_101930_F3.png,944,310,NULL
14,baya,2,VID_20220217_101930_F-1.png,786,443,NULL,VID_20220217_101930_F3.png,892,299,NULL
15,val_1,2,VID_20220217_101930_F-1.png,427,249,NULL,VID_20220217_101930_F3.png,480,120,NULL
16,baya,2,VID_20220217_101930_F-1.png,585,342,NULL,VID_20220217_101930_F3.png,659,216,NULL
17,baya,2,VID_20220217_101930_F-1.png,789,513,NULL,VID_20220217_101930_F3.png,908,369,NULL
18,baya,2,VID_20220217_101930_F-1.png,984,528,NULL,VID_20220217_101930_F3.png,1059,443,NULL
19,baya,2,VID_20220217_101930_F-1.png,627,492,NULL,VID_20220217_101930_F3.png,723,373,NULL
20,val_1,2,VID_20220217_101930_F-1.png,370,248,NULL,VID_20220217_101930_F3.png,416,115,NULL
21,baya,2,VID_20220217_101930_F-1.png,741,509,NULL,VID_20220217_101930_F3.png,843,392,NULL
22,baya,2,VID_20220217_101930_F-1.png,879,539,NULL,VID_20220217_101930_F3.png,975,451,NULL
23,baya,2,VID_20220217_101930_F-1.png,770,387,NULL,VID_20220217_101930_F3.png,867,238,NULL
24,baya,2,VID_20220217_101930_F-1.png,650,536,NULL,VID_20220217_101930_F3.png,774,386,NULL
25,baya,2,VID_20220217_101930_F-1.png,672,464,NULL,VID_20220217_101930_F3.png,783,305,NULL
26,baya,2,VID_20220217_101930_F-1.png,955,539,NULL,VID_20220217_101930_F3.png,1061,418,NULL
27,baya,2,VID_20220217_101930_F-1.png,607,413,NULL,VID_20220217_101930_F3.png,690,292,NULL
28,baya,2,VID_20220217_101930_F-1.png,550,373,NULL,VID_20220217_101930_F3.png,631,237,NULL
29,val_2,2,VID_20220217_101930_F-1.png,512,251,NULL,VID_20220217_101930_F3.png,572,127,NULL
30,baya,2,VID_20220217_101930_F-1.png,707,479,NULL,VID_20220217_101930_F3.png,816,338,NULL
31,baya,2,VID_20220217_101930_F-1.png,824,510,NULL,VID_20220217_101930_F3.png,928,396,NULL
32,baya,2,VID_20220217_101930_F-1.png,599,295,NULL,VID_20220217_101930_F3.png,681,149,NULL
33,cal_1,2,VID_20220217_101930_F-1.png,654,254,NULL,VID_20220217_101930_F3.png,716,136,NULL
34,baya,2,VID_20220217_101930_F-1.png,940,475,NULL,VID_20220217_101930_F3.png,1021,369,NULL
