track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,baya,2,VID_20220217_105114_F-1.png,657,451,NULL,VID_20220217_105114_F3.png,739,338,NULL
1,baya,2,VID_20220217_105114_F-1.png,699,481,NULL,VID_20220217_105114_F3.png,799,350,NULL
2,val_1,2,VID_20220217_105114_F-1.png,361,305,NULL,VID_20220217_105114_F3.png,356,198,NULL
3,baya,2,VID_20220217_105114_F-1.png,795,522,NULL,VID_20220217_105114_F3.png,903,401,NULL
4,baya,2,VID_20220217_105114_F-1.png,761,462,NULL,VID_20220217_105114_F3.png,849,349,NULL
5,cal_1,2,VID_20220217_105114_F-1.png,629,318,NULL,VID_20220217_105114_F3.png,677,201,NULL
6,baya,2,VID_20220217_105114_F-1.png,757,506,NULL,VID_20220217_105114_F3.png,859,390,NULL
7,baya,2,VID_20220217_105114_F-1.png,827,495,NULL,VID_20220217_105114_F3.png,911,400,NULL
8,baya,2,VID_20220217_105114_F-1.png,624,489,NULL,VID_20220217_105114_F3.png,711,378,NULL
9,baya,2,VID_20220217_105114_F-1.png,656,534,NULL,VID_20220217_105114_F3.png,772,405,NULL
10,baya,2,VID_20220217_105114_F-1.png,636,421,NULL,VID_20220217_105114_F3.png,695,328,NULL
11,baya,2,VID_20220217_105114_F-1.png,715,537,NULL,VID_20220217_105114_F3.png,832,413,NULL
12,baya,2,VID_20220217_105114_F-1.png,688,519,NULL,VID_20220217_105114_F3.png,791,408,NULL
13,val_1,2,VID_20220217_105114_F-1.png,410,308,NULL,VID_20220217_105114_F3.png,419,198,NULL
14,cal_2,2,VID_20220217_105114_F-1.png,679,320,NULL,VID_20220217_105114_F3.png,730,201,NULL
15,val_2,2,VID_20220217_105114_F-1.png,434,309,NULL,VID_20220217_105114_F3.png,449,198,NULL
16,baya,2,VID_20220217_105114_F-1.png,617,441,NULL,VID_20220217_105114_F3.png,672,361,NULL
17,val_2,2,VID_20220217_105114_F-1.png,483,311,NULL,VID_20220217_105114_F3.png,509,199,NULL
18,baya,2,VID_20220217_105114_F-1.png,651,489,NULL,VID_20220217_105114_F3.png,744,376,NULL
19,baya,2,VID_20220217_105114_F-1.png,671,506,NULL,VID_20220217_105114_F3.png,777,375,NULL
20,baya,2,VID_20220217_105114_F-1.png,799,469,NULL,VID_20220217_105114_F3.png,893,343,NULL
21,baya,2,VID_20220217_105114_F-1.png,730,475,NULL,VID_20220217_105114_F3.png,823,354,NULL
22,baya,2,VID_20220217_105114_F-1.png,737,525,NULL,VID_20220217_105114_F3.png,838,428,NULL
