track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,baya,2,VID_20220217_103823_F0.png,692,222,24.01467,VID_20220217_103823_F-1.png,624,337,NULL
1,baya,2,VID_20220217_103823_F0.png,631,381,25.89273,VID_20220217_103823_F-1.png,570,500,NULL
2,baya,2,VID_20220217_103823_F0.png,573,282,24.00008,VID_20220217_103823_F-1.png,514,389,NULL
3,baya,2,VID_20220217_103823_F0.png,987,359,23.07448,VID_20220217_103823_F-1.png,894,450,NULL
4,baya,2,VID_20220217_103823_F0.png,757,321,25.33419,VID_20220217_103823_F-1.png,681,465,NULL
5,baya,2,VID_20220217_103823_F0.png,961,306,24.39309,VID_20220217_103823_F-1.png,870,428,NULL
6,baya,2,VID_20220217_103823_F0.png,658,273,23.02751,VID_20220217_103823_F-1.png,591,410,NULL
7,baya,2,VID_20220217_103823_F0.png,963,279,20.59001,VID_20220217_103823_F-1.png,874,387,NULL
8,baya,2,VID_20220217_103823_F0.png,853,276,23.02813,VID_20220217_103823_F-1.png,771,407,NULL
9,keypoint,2,VID_20220217_103823_F0.png,560,508,NULL,VID_20220217_103823_F-1.png,520,568,NULL
10,baya,2,VID_20220217_103823_F0.png,890,303,23.094,VID_20220217_103823_F-1.png,801,447,NULL
11,val_2,2,VID_20220217_103823_F0.png,513,152,NULL,VID_20220217_103823_F-1.png,452,239,NULL
12,baya,2,VID_20220217_103823_F0.png,584,391,23.86048,VID_20220217_103823_F-1.png,521,461,NULL
13,baya,2,VID_20220217_103823_F0.png,859,383,25.99111,VID_20220217_103823_F-1.png,776,504,NULL
14,baya,2,VID_20220217_103823_F0.png,884,254,21.67368,VID_20220217_103823_F-1.png,801,381,NULL
15,baya,2,VID_20220217_103823_F0.png,654,226,21.50383,VID_20220217_103823_F-1.png,591,326,NULL
16,keypoint,2,VID_20220217_103823_F0.png,468,417,NULL,VID_20220217_103823_F-1.png,436,478,NULL
17,baya,2,VID_20220217_103823_F0.png,693,264,20.94283,VID_20220217_103823_F-1.png,627,392,NULL
18,baya,2,VID_20220217_103823_F0.png,1025,340,18.53758,VID_20220217_103823_F-1.png,933,412,NULL
19,baya,2,VID_20220217_103823_F0.png,622,310,26.1384,VID_20220217_103823_F-1.png,561,447,NULL
20,baya,2,VID_20220217_103823_F0.png,810,266,25.59176,VID_20220217_103823_F-1.png,729,408,NULL
21,baya,2,VID_20220217_103823_F0.png,993,312,23.4232,VID_20220217_103823_F-1.png,901,420,NULL
22,baya,2,VID_20220217_103823_F0.png,745,390,24.23567,VID_20220217_103823_F-1.png,668,512,NULL
23,val_1,2,VID_20220217_103823_F0.png,432,148,NULL,VID_20220217_103823_F-1.png,370,237,NULL
24,baya,2,VID_20220217_103823_F0.png,715,354,23.01186,VID_20220217_103823_F-1.png,644,480,NULL
25,val_2,2,VID_20220217_103823_F0.png,459,150,NULL,VID_20220217_103823_F-1.png,398,238,NULL
26,baya,2,VID_20220217_103823_F0.png,820,428,24.1831,VID_20220217_103823_F-1.png,738,523,NULL
27,keypoint,2,VID_20220217_103823_F0.png,427,569,NULL,VID_20220217_103823_F-1.png,416,576,NULL
28,baya,2,VID_20220217_103823_F0.png,788,400,21.78067,VID_20220217_103823_F-1.png,703,521,NULL
29,baya,2,VID_20220217_103823_F0.png,937,243,21.20113,VID_20220217_103823_F-1.png,858,347,NULL
30,cal_2,2,VID_20220217_103823_F0.png,622,155,NULL,VID_20220217_103823_F-1.png,561,243,NULL
31,baya,2,VID_20220217_103823_F0.png,598,229,24.69036,VID_20220217_103823_F-1.png,537,342,NULL
32,baya,2,VID_20220217_103823_F0.png,796,358,26.02326,VID_20220217_103823_F-1.png,713,494,NULL
33,baya,2,VID_20220217_103823_F0.png,844,346,24.99943,VID_20220217_103823_F-1.png,754,485,NULL
34,baya,2,VID_20220217_103823_F0.png,726,241,22.96436,VID_20220217_103823_F-1.png,661,339,NULL
35,baya,2,VID_20220217_103823_F0.png,927,277,24.06514,VID_20220217_103823_F-1.png,839,411,NULL
36,val_1,2,VID_20220217_103823_F0.png,377,146,NULL,VID_20220217_103823_F-1.png,316,235,NULL
37,cal_1,2,VID_20220217_103823_F0.png,568,154,NULL,VID_20220217_103823_F-1.png,506,241,NULL
38,baya,2,VID_20220217_103823_F0.png,771,276,22.07033,VID_20220217_103823_F-1.png,693,430,NULL
39,keypoint,2,VID_20220217_103823_F0.png,881,539,NULL,VID_20220217_103823_F-1.png,781,603,NULL
40,baya,2,VID_20220217_103823_F0.png,931,319,22.91738,VID_20220217_103823_F-1.png,838,452,NULL
41,baya,2,VID_20220217_103823_F0.png,896,349,23.31688,VID_20220217_103823_F-1.png,803,481,NULL
42,baya,2,VID_20220217_103823_F0.png,726,280,27.15851,VID_20220217_103823_F-1.png,654,420,NULL
43,baya,2,VID_20220217_103823_F0.png,1004,272,24.89377,VID_20220217_103823_F-1.png,915,382,NULL
44,baya,2,VID_20220217_103823_F0.png,679,390,24.8014,VID_20220217_103823_F-1.png,615,508,NULL
45,baya,2,VID_20220217_103823_F0.png,803,311,22.22438,VID_20220217_103823_F-1.png,722,455,NULL
46,baya,2,VID_20220217_103823_F0.png,691,312,23.9639,VID_20220217_103823_F-1.png,621,447,NULL
47,baya,2,VID_20220217_103823_F0.png,828,255,23.21304,VID_20220217_103823_F-1.png,754,372,NULL
48,baya,2,VID_20220217_103823_F0.png,847,296,24.52918,VID_20220217_103823_F-1.png,759,447,NULL
49,baya,2,VID_20220217_103823_F0.png,606,351,25.97995,VID_20220217_103823_F-1.png,540,467,NULL
