track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,baya,2,VID_20220217_103355_F0.png,968,406,26.91357,VID_20220217_103355_F-1.png,910,523,NULL
1,baya,2,VID_20220217_103355_F0.png,983,314,23.8598,VID_20220217_103355_F-1.png,939,455,NULL
2,baya,2,VID_20220217_103355_F0.png,591,234,27.64489,VID_20220217_103355_F-1.png,605,372,NULL
3,baya,2,VID_20220217_103355_F0.png,962,350,25.31897,VID_20220217_103355_F-1.png,911,495,NULL
4,baya,2,VID_20220217_103355_F0.png,758,336,28.18528,VID_20220217_103355_F-1.png,733,520,NULL
5,keypoint,2,VID_20220217_103355_F0.png,968,496,NULL,VID_20220217_103355_F-1.png,888,576,NULL
6,baya,2,VID_20220217_103355_F0.png,809,263,31.67349,VID_20220217_103355_F-1.png,786,458,NULL
7,baya,2,VID_20220217_103355_F0.png,774,278,28.88771,VID_20220217_103355_F-1.png,752,492,NULL
8,keypoint,2,VID_20220217_103355_F0.png,864,547,NULL,VID_20220217_103355_F-1.png,796,620,NULL
9,baya,2,VID_20220217_103355_F0.png,990,362,25.10498,VID_20220217_103355_F-1.png,938,493,NULL
10,baya,2,VID_20220217_103355_F0.png,944,303,28.18102,VID_20220217_103355_F-1.png,905,455,NULL
11,baya,2,VID_20220217_103355_F0.png,905,284,23.32123,VID_20220217_103355_F-1.png,876,420,NULL
12,cal_2,2,VID_20220217_103355_F0.png,664,173,NULL,VID_20220217_103355_F-1.png,681,265,NULL
13,baya,2,VID_20220217_103355_F0.png,754,430,27.60453,VID_20220217_103355_F-1.png,723,563,NULL
14,baya,2,VID_20220217_103355_F0.png,705,253,26.01692,VID_20220217_103355_F-1.png,702,427,NULL
15,baya,2,VID_20220217_103355_F0.png,579,345,29.48237,VID_20220217_103355_F-1.png,585,456,NULL
16,baya,2,VID_20220217_103355_F0.png,869,348,28.77846,VID_20220217_103355_F-1.png,833,500,NULL
17,baya,2,VID_20220217_103355_F0.png,610,249,28.79878,VID_20220217_103355_F-1.png,619,415,NULL
18,keypoint,2,VID_20220217_103355_F0.png,418,622,NULL,VID_20220217_103355_F-1.png,447,588,NULL
19,val_1,2,VID_20220217_103355_F0.png,288,176,NULL,VID_20220217_103355_F-1.png,325,226,NULL
20,val_2,2,VID_20220217_103355_F0.png,375,176,NULL,VID_20220217_103355_F-1.png,408,235,NULL
21,baya,2,VID_20220217_103355_F0.png,832,315,29.03687,VID_20220217_103355_F-1.png,801,497,NULL
22,keypoint,2,VID_20220217_103355_F0.png,558,553,NULL,VID_20220217_103355_F-1.png,558,588,NULL
23,baya,2,VID_20220217_103355_F0.png,923,359,25.11812,VID_20220217_103355_F-1.png,874,504,NULL
24,baya,2,VID_20220217_103355_F0.png,1018,401,25.66885,VID_20220217_103355_F-1.png,949,522,NULL
25,baya,2,VID_20220217_103355_F0.png,684,380,30.56796,VID_20220217_103355_F-1.png,669,523,NULL
26,val_1,2,VID_20220217_103355_F0.png,346,176,NULL,VID_20220217_103355_F-1.png,380,232,NULL
27,baya,2,VID_20220217_103355_F0.png,865,300,27.31172,VID_20220217_103355_F-1.png,835,455,NULL
28,baya,2,VID_20220217_103355_F0.png,1077,350,27.10646,VID_20220217_103355_F-1.png,1014,477,NULL
29,val_2,2,VID_20220217_103355_F0.png,433,176,NULL,VID_20220217_103355_F-1.png,463,241,NULL
30,baya,2,VID_20220217_103355_F0.png,1035,314,25.17936,VID_20220217_103355_F-1.png,985,444,NULL
31,baya,2,VID_20220217_103355_F0.png,646,229,30.04863,VID_20220217_103355_F-1.png,652,376,NULL
32,baya,2,VID_20220217_103355_F0.png,809,362,31.89044,VID_20220217_103355_F-1.png,774,536,NULL
33,baya,2,VID_20220217_103355_F0.png,670,281,28.58811,VID_20220217_103355_F-1.png,668,429,NULL
34,cal_1,2,VID_20220217_103355_F0.png,606,174,NULL,VID_20220217_103355_F-1.png,626,260,NULL
35,baya,2,VID_20220217_103355_F0.png,1038,350,31.07797,VID_20220217_103355_F-1.png,977,488,NULL
