track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,baya,2,VID_20220217_105141_F0.png,624,379,23.92205,VID_20220217_105141_F3.png,574,570,NULL
1,baya,2,VID_20220217_105141_F0.png,555,289,22.46405,VID_20220217_105141_F3.png,516,461,NULL
2,baya,2,VID_20220217_105141_F0.png,807,283,23.46218,VID_20220217_105141_F3.png,744,464,NULL
3,baya,2,VID_20220217_105141_F0.png,692,311,27.50018,VID_20220217_105141_F3.png,638,526,NULL
4,val_2,2,VID_20220217_105141_F0.png,368,164,NULL,VID_20220217_105141_F3.png,340,293,NULL
5,baya,2,VID_20220217_105141_F0.png,831,322,22.60791,VID_20220217_105141_F3.png,763,521,NULL
6,baya,2,VID_20220217_105141_F0.png,615,302,21.51618,VID_20220217_105141_F3.png,572,500,NULL
7,baya,2,VID_20220217_105141_F0.png,624,425,23.64682,VID_20220217_105141_F3.png,576,602,NULL
8,baya,2,VID_20220217_105141_F0.png,695,283,25.15802,VID_20220217_105141_F3.png,642,479,NULL
9,val_1,2,VID_20220217_105141_F0.png,282,163,NULL,VID_20220217_105141_F3.png,256,286,NULL
10,keypoint,2,VID_20220217_105141_F0.png,384,607,NULL,VID_20220217_105141_F3.png,374,663,NULL
11,baya,2,VID_20220217_105141_F0.png,580,358,22.62703,VID_20220217_105141_F3.png,538,550,NULL
12,baya,2,VID_20220217_105141_F0.png,760,412,25.77504,VID_20220217_105141_F3.png,690,602,NULL
13,keypoint,2,VID_20220217_105141_F0.png,421,447,NULL,VID_20220217_105141_F3.png,401,556,NULL
14,baya,2,VID_20220217_105141_F0.png,815,350,22.5197,VID_20220217_105141_F3.png,744,559,NULL
15,baya,2,VID_20220217_105141_F0.png,660,243,25.18622,VID_20220217_105141_F3.png,617,450,NULL
16,val_2,2,VID_20220217_105141_F0.png,425,165,NULL,VID_20220217_105141_F3.png,397,298,NULL
17,baya,2,VID_20220217_105141_F0.png,722,379,25.9159,VID_20220217_105141_F3.png,664,577,NULL
18,baya,2,VID_20220217_105141_F0.png,620,230,24.70234,VID_20220217_105141_F3.png,580,427,NULL
19,baya,2,VID_20220217_105141_F0.png,662,228,22.54045,VID_20220217_105141_F3.png,619,409,NULL
20,baya,2,VID_20220217_105141_F0.png,790,308,27.44231,VID_20220217_105141_F3.png,725,527,NULL
21,baya,2,VID_20220217_105141_F0.png,597,196,22.84518,VID_20220217_105141_F3.png,562,360,NULL
22,keypoint,2,VID_20220217_105141_F0.png,302,434,NULL,VID_20220217_105141_F3.png,297,546,NULL
23,baya,2,VID_20220217_105141_F0.png,688,469,24.3831,VID_20220217_105141_F3.png,628,633,NULL
24,baya,2,VID_20220217_105141_F0.png,845,368,23.68301,VID_20220217_105141_F3.png,772,556,NULL
25,baya,2,VID_20220217_105141_F0.png,752,341,22.2374,VID_20220217_105141_F3.png,689,546,NULL
26,keypoint,2,VID_20220217_105141_F0.png,511,529,NULL,VID_20220217_105141_F3.png,480,647,NULL
27,baya,2,VID_20220217_105141_F0.png,593,266,21.47067,VID_20220217_105141_F3.png,554,458,NULL
28,baya,2,VID_20220217_105141_F0.png,873,294,21.57792,VID_20220217_105141_F3.png,805,472,NULL
29,baya,2,VID_20220217_105141_F0.png,783,367,24.27222,VID_20220217_105141_F3.png,713,578,NULL
30,baya,2,VID_20220217_105141_F0.png,833,266,22.1422,VID_20220217_105141_F3.png,771,437,NULL
31,cal_2,2,VID_20220217_105141_F0.png,511,166,NULL,VID_20220217_105141_F3.png,481,306,NULL
32,cal_1,2,VID_20220217_105141_F0.png,454,166,NULL,VID_20220217_105141_F3.png,424,301,NULL
33,baya,2,VID_20220217_105141_F0.png,845,303,22.69407,VID_20220217_105141_F3.png,777,490,NULL
34,baya,2,VID_20220217_105141_F0.png,557,380,24.31252,VID_20220217_105141_F3.png,513,547,NULL
35,baya,2,VID_20220217_105141_F0.png,736,294,29.11631,VID_20220217_105141_F3.png,679,502,NULL
36,baya,2,VID_20220217_105141_F0.png,868,335,21.5603,VID_20220217_105141_F3.png,793,525,NULL
37,baya,2,VID_20220217_105141_F0.png,641,190,19.42049,VID_20220217_105141_F3.png,600,371,NULL
38,baya,2,VID_20220217_105141_F0.png,687,421,24.79516,VID_20220217_105141_F3.png,630,595,NULL
39,baya,2,VID_20220217_105141_F0.png,652,344,25.36435,VID_20220217_105141_F3.png,601,554,NULL
40,baya,2,VID_20220217_105141_F0.png,581,307,25.78861,VID_20220217_105141_F3.png,539,512,NULL
41,val_1,2,VID_20220217_105141_F0.png,340,164,NULL,VID_20220217_105141_F3.png,312,291,NULL
42,baya,2,VID_20220217_105141_F0.png,602,202,19.64074,VID_20220217_105141_F3.png,565,391,NULL
43,baya,2,VID_20220217_105141_F0.png,659,302,22.37445,VID_20220217_105141_F3.png,610,501,NULL
