track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,keypoint,2,VID_20220217_101420_F0.png,586,538,NULL,VID_20220217_101420_F-1.png,563,610,NULL
1,baya,2,VID_20220217_101420_F0.png,968,294,23.42505,VID_20220217_101420_F-1.png,902,392,NULL
2,baya,2,VID_20220217_101420_F0.png,943,371,23.08652,VID_20220217_101420_F-1.png,880,459,NULL
3,val_2,2,VID_20220217_101420_F0.png,512,151,NULL,VID_20220217_101420_F-1.png,475,253,NULL
4,baya,2,VID_20220217_101420_F0.png,886,362,22.09887,VID_20220217_101420_F-1.png,822,466,NULL
5,cal_1,2,VID_20220217_101420_F0.png,627,153,NULL,VID_20220217_101420_F-1.png,587,255,NULL
6,baya,2,VID_20220217_101420_F0.png,769,297,23.24851,VID_20220217_101420_F-1.png,723,382,NULL
7,keypoint,2,VID_20220217_101420_F0.png,810,643,NULL,VID_20220217_101420_F-1.png,743,689,NULL
8,baya,2,VID_20220217_101420_F0.png,807,306,22.05363,VID_20220217_101420_F-1.png,756,407,NULL
9,baya,2,VID_20220217_101420_F0.png,728,319,20.83506,VID_20220217_101420_F-1.png,684,431,NULL
10,val_1,2,VID_20220217_101420_F0.png,483,149,NULL,VID_20220217_101420_F-1.png,446,253,NULL
11,baya,2,VID_20220217_101420_F0.png,828,394,19.56961,VID_20220217_101420_F-1.png,771,474,NULL
12,baya,2,VID_20220217_101420_F0.png,679,364,22.97011,VID_20220217_101420_F-1.png,641,436,NULL
13,keypoint,2,VID_20220217_101420_F0.png,469,639,NULL,VID_20220217_101420_F-1.png,475,646,NULL
14,baya,2,VID_20220217_101420_F0.png,896,306,24.80707,VID_20220217_101420_F-1.png,834,421,NULL
15,baya,2,VID_20220217_101420_F0.png,711,359,23.84706,VID_20220217_101420_F-1.png,666,472,NULL
16,baya,2,VID_20220217_101420_F0.png,843,342,24.86638,VID_20220217_101420_F-1.png,786,451,NULL
17,baya,2,VID_20220217_101420_F0.png,971,334,24.58866,VID_20220217_101420_F-1.png,906,440,NULL
18,baya,2,VID_20220217_101420_F0.png,700,308,23.02292,VID_20220217_101420_F-1.png,657,408,NULL
19,keypoint,2,VID_20220217_101420_F0.png,893,579,NULL,VID_20220217_101420_F-1.png,813,622,NULL
20,baya,2,VID_20220217_101420_F0.png,851,289,23.6096,VID_20220217_101420_F-1.png,794,400,NULL
21,baya,2,VID_20220217_101420_F0.png,784,337,22.11769,VID_20220217_101420_F-1.png,734,441,NULL
22,baya,2,VID_20220217_101420_F0.png,779,397,22.09664,VID_20220217_101420_F-1.png,728,494,NULL
23,baya,2,VID_20220217_101420_F0.png,683,309,22.58899,VID_20220217_101420_F-1.png,640,389,NULL
24,val_2,2,VID_20220217_101420_F0.png,570,151,NULL,VID_20220217_101420_F-1.png,531,254,NULL
25,baya,2,VID_20220217_101420_F0.png,924,345,23.27841,VID_20220217_101420_F-1.png,857,449,NULL
26,baya,2,VID_20220217_101420_F0.png,736,392,19.01125,VID_20220217_101420_F-1.png,691,490,NULL
27,baya,2,VID_20220217_101420_F0.png,752,318,20.75476,VID_20220217_101420_F-1.png,706,416,NULL
28,baya,2,VID_20220217_101420_F0.png,724,295,21.36609,VID_20220217_101420_F-1.png,679,381,NULL
29,cal_1,2,VID_20220217_101420_F0.png,684,155,NULL,VID_20220217_101420_F-1.png,644,256,NULL
30,val_1,2,VID_20220217_101420_F0.png,426,148,NULL,VID_20220217_101420_F-1.png,390,252,NULL
31,baya,2,VID_20220217_101420_F0.png,952,304,24.98831,VID_20220217_101420_F-1.png,884,423,NULL
