track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,baya,2,VID_20220217_103846_F0.png,567,440,23.71722,VID_20220217_103846_F3.png,611,273,NULL
1,baya,2,VID_20220217_103846_F0.png,644,425,24.51224,VID_20220217_103846_F3.png,678,276,NULL
2,baya,2,VID_20220217_103846_F0.png,489,424,24.1514,VID_20220217_103846_F3.png,543,275,NULL
3,val_1,2,VID_20220217_103846_F0.png,850,552,NULL,VID_20220217_103846_F3.png,863,471,NULL
4,val_1,2,VID_20220217_103846_F0.png,905,553,NULL,VID_20220217_103846_F3.png,916,474,NULL
5,baya,2,VID_20220217_103846_F0.png,587,470,20.64946,VID_20220217_103846_F3.png,630,309,NULL
6,baya,2,VID_20220217_103846_F0.png,406,375,25.19782,VID_20220217_103846_F3.png,473,231,NULL
7,baya,2,VID_20220217_103846_F0.png,570,400,26.9787,VID_20220217_103846_F3.png,617,250,NULL
8,baya,2,VID_20220217_103846_F0.png,473,327,22.5365,VID_20220217_103846_F3.png,537,204,NULL
9,baya,2,VID_20220217_103846_F0.png,646,382,24.20021,VID_20220217_103846_F3.png,682,250,NULL
10,baya,2,VID_20220217_103846_F0.png,605,496,24.07792,VID_20220217_103846_F3.png,639,343,NULL
11,baya,2,VID_20220217_103846_F0.png,470,400,25.29704,VID_20220217_103846_F3.png,529,241,NULL
12,baya,2,VID_20220217_103846_F0.png,674,504,21.97055,VID_20220217_103846_F3.png,704,349,NULL
13,baya,2,VID_20220217_103846_F0.png,553,480,24.97002,VID_20220217_103846_F3.png,600,302,NULL
14,baya,2,VID_20220217_103846_F0.png,346,316,24.70543,VID_20220217_103846_F3.png,422,201,NULL
15,baya,2,VID_20220217_103846_F0.png,530,420,22.65619,VID_20220217_103846_F3.png,578,263,NULL
16,cal_1,2,VID_20220217_103846_F0.png,739,551,NULL,VID_20220217_103846_F3.png,757,465,NULL
17,baya,2,VID_20220217_103846_F0.png,673,463,25.15652,VID_20220217_103846_F3.png,704,308,NULL
18,baya,2,VID_20220217_103846_F0.png,401,415,23.44781,VID_20220217_103846_F3.png,465,275,NULL
19,baya,2,VID_20220217_103846_F0.png,466,446,22.87463,VID_20220217_103846_F3.png,516,302,NULL
20,keypoint,2,VID_20220217_103846_F0.png,345,163,NULL,VID_20220217_103846_F3.png,443,94,NULL
21,baya,2,VID_20220217_103846_F0.png,272,272,21.52,VID_20220217_103846_F3.png,367,175,NULL
22,baya,2,VID_20220217_103846_F0.png,630,524,18.55398,VID_20220217_103846_F3.png,661,373,NULL
23,keypoint,2,VID_20220217_103846_F0.png,677,187,NULL,VID_20220217_103846_F3.png,707,137,NULL
24,baya,2,VID_20220217_103846_F0.png,511,387,23.80756,VID_20220217_103846_F3.png,563,238,NULL
25,baya,2,VID_20220217_103846_F0.png,262,364,23.72615,VID_20220217_103846_F3.png,345,250,NULL
