track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,baya,2,VID_20220217_111411_F-1.png,669,391,NULL,VID_20220217_111411_F3.png,797,259,NULL
1,baya,2,VID_20220217_111411_F-1.png,830,421,NULL,VID_20220217_111411_F3.png,942,334,NULL
2,baya,2,VID_20220217_111411_F-1.png,618,474,NULL,VID_20220217_111411_F3.png,714,443,NULL
3,baya,2,VID_20220217_111411_F-1.png,683,430,NULL,VID_20220217_111411_F3.png,789,369,NULL
4,baya,2,VID_20220217_111411_F-1.png,585,487,NULL,VID_20220217_111411_F3.png,677,466,NULL
5,val_2,2,VID_20220217_111411_F-1.png,367,230,NULL,VID_20220217_111411_F3.png,384,165,NULL
6,baya,2,VID_20220217_111411_F-1.png,653,488,NULL,VID_20220217_111411_F3.png,758,452,NULL
7,baya,2,VID_20220217_111411_F-1.png,611,432,NULL,VID_20220217_111411_F3.png,712,356,NULL
8,cal_1,2,VID_20220217_111411_F-1.png,570,240,NULL,VID_20220217_111411_F3.png,621,176,NULL
9,baya,2,VID_20220217_111411_F-1.png,517,450,NULL,VID_20220217_111411_F3.png,562,473,NULL
10,baya,2,VID_20220217_111411_F-1.png,679,467,NULL,VID_20220217_111411_F3.png,787,420,NULL
11,baya,2,VID_20220217_111411_F-1.png,787,426,NULL,VID_20220217_111411_F3.png,914,323,NULL
12,baya,2,VID_20220217_111411_F-1.png,718,389,NULL,VID_20220217_111411_F3.png,853,248,NULL
13,baya,2,VID_20220217_111411_F-1.png,643,467,NULL,VID_20220217_111411_F3.png,754,408,NULL
14,baya,2,VID_20220217_111411_F-1.png,609,494,NULL,VID_20220217_111411_F3.png,682,522,NULL
15,baya,2,VID_20220217_111411_F-1.png,526,432,NULL,VID_20220217_111411_F3.png,579,433,NULL
16,baya,2,VID_20220217_111411_F-1.png,563,513,NULL,VID_20220217_111411_F3.png,640,531,NULL
17,baya,2,VID_20220217_111411_F-1.png,864,424,NULL,VID_20220217_111411_F3.png,980,340,NULL
18,baya,2,VID_20220217_111411_F-1.png,619,391,NULL,VID_20220217_111411_F3.png,720,306,NULL
19,cal_2,2,VID_20220217_111411_F-1.png,621,242,NULL,VID_20220217_111411_F3.png,676,178,NULL
20,baya,2,VID_20220217_111411_F-1.png,844,350,NULL,VID_20220217_111411_F3.png,934,274,NULL
21,baya,2,VID_20220217_111411_F-1.png,738,349,NULL,VID_20220217_111411_F3.png,853,220,NULL
22,baya,2,VID_20220217_111411_F-1.png,643,376,NULL,VID_20220217_111411_F3.png,750,264,NULL
23,baya,2,VID_20220217_111411_F-1.png,758,434,NULL,VID_20220217_111411_F3.png,878,358,NULL
24,baya,2,VID_20220217_111411_F-1.png,543,486,NULL,VID_20220217_111411_F3.png,601,516,NULL
25,val_1,2,VID_20220217_111411_F-1.png,342,229,NULL,VID_20220217_111411_F3.png,353,164,NULL
26,baya,2,VID_20220217_111411_F-1.png,816,396,NULL,VID_20220217_111411_F3.png,934,291,NULL
27,baya,2,VID_20220217_111411_F-1.png,746,388,NULL,VID_20220217_111411_F3.png,860,273,NULL
28,baya,2,VID_20220217_111411_F-1.png,695,353,NULL,VID_20220217_111411_F3.png,813,216,NULL
29,baya,2,VID_20220217_111411_F-1.png,883,385,NULL,VID_20220217_111411_F3.png,978,319,NULL
30,baya,2,VID_20220217_111411_F-1.png,553,431,NULL,VID_20220217_111411_F3.png,620,410,NULL
31,baya,2,VID_20220217_111411_F-1.png,889,422,NULL,VID_20220217_111411_F3.png,992,358,NULL
32,baya,2,VID_20220217_111411_F-1.png,712,423,NULL,VID_20220217_111411_F3.png,831,337,NULL
33,baya,2,VID_20220217_111411_F-1.png,562,494,NULL,VID_20220217_111411_F3.png,642,489,NULL
34,baya,2,VID_20220217_111411_F-1.png,650,344,NULL,VID_20220217_111411_F3.png,759,218,NULL
35,baya,2,VID_20220217_111411_F-1.png,583,403,NULL,VID_20220217_111411_F3.png,685,311,NULL
36,baya,2,VID_20220217_111411_F-1.png,829,448,NULL,VID_20220217_111411_F3.png,952,375,NULL
37,baya,2,VID_20220217_111411_F-1.png,795,452,NULL,VID_20220217_111411_F3.png,911,395,NULL
38,baya,2,VID_20220217_111411_F-1.png,816,356,NULL,VID_20220217_111411_F3.png,919,258,NULL
39,baya,2,VID_20220217_111411_F-1.png,777,388,NULL,VID_20220217_111411_F3.png,901,276,NULL
40,val_2,2,VID_20220217_111411_F-1.png,418,232,NULL,VID_20220217_111411_F3.png,446,168,NULL
41,val_1,2,VID_20220217_111411_F-1.png,291,226,NULL,VID_20220217_111411_F3.png,288,161,NULL
42,baya,2,VID_20220217_111411_F-1.png,656,439,NULL,VID_20220217_111411_F3.png,766,361,NULL
