,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0.0,5.0,0.0,5.0,5.0,5.0,6.454008063230535e-16,0.1,4.0,42.0
1,0.0,5.0,0.0,5.0,5.0,5.0,5.741483197958127e-16,0.2,4.0,42.0
2,0.0,5.0,0.0,5.0,5.0,5.0,4.821131030447971e-16,0.3,4.0,42.0
3,0.0,5.0,0.0,5.0,5.0,5.0,8.125339816724573e-16,0.4,4.0,42.0
4,0.0,5.0,0.0,5.0,5.0,5.0,5.741483197958127e-16,0.5,4.0,42.0
5,0.0,5.0,0.0,5.0,5.0,5.0,4.324727252294878e-16,1.0,4.0,42.0
6,0.0,5.0,1.0,5.0,2.0,0.0,0.019851556977289242,0.1,4.0,42.0
7,0.0,5.0,1.0,5.0,2.0,0.0,0.019851556977289242,0.2,4.0,42.0
8,0.0,5.0,1.0,5.0,2.0,0.0,0.019851556977289242,0.3,4.0,42.0
9,0.0,5.0,1.0,5.0,3.0,0.0,0.19362413485493274,0.4,4.0,42.0
10,0.0,5.0,1.0,5.0,3.0,0.0,0.18647271378742572,0.5,4.0,42.0
11,0.0,5.0,1.0,5.0,4.0,0.0,0.5034191118309482,1.0,4.0,42.0
12,0.0,5.0,2.0,5.0,2.0,2.0,0.03461489077157143,0.1,4.0,42.0
13,0.0,5.0,2.0,5.0,2.0,2.0,0.03461489077157143,0.2,4.0,42.0
14,0.0,5.0,2.0,5.0,3.0,2.0,0.07824537598482736,0.3,4.0,42.0
15,0.0,5.0,2.0,5.0,3.0,2.0,0.07824537598482756,0.4,4.0,42.0
16,0.0,5.0,2.0,5.0,3.0,2.0,0.07824537598482736,0.5,4.0,42.0
17,0.0,5.0,2.0,5.0,4.0,2.0,0.5150746413928775,1.0,4.0,42.0
18,0.0,5.0,3.0,5.0,2.0,0.0,0.0160096212772996,0.1,4.0,42.0
19,0.0,5.0,3.0,5.0,2.0,0.0,0.0160096212772996,0.2,4.0,42.0
20,0.0,5.0,3.0,5.0,3.0,0.0,0.1383435185289745,0.3,4.0,42.0
21,0.0,5.0,3.0,5.0,3.0,0.0,0.1383435185289745,0.4,4.0,42.0
22,0.0,5.0,3.0,5.0,3.0,0.0,0.13834351852897425,0.5,4.0,42.0
23,0.0,5.0,3.0,5.0,4.0,0.0,0.40032557814514946,1.0,4.0,42.0
24,0.0,5.0,4.0,5.0,3.0,3.0,4.5324665183683945e-17,0.1,4.0,42.0
25,0.0,5.0,4.0,5.0,3.0,3.0,4.5324665183683945e-17,0.2,4.0,42.0
26,0.0,5.0,4.0,5.0,3.0,3.0,0.043647597220648704,0.3,4.0,42.0
27,0.0,5.0,4.0,5.0,3.0,3.0,0.04364759722064871,0.4,4.0,42.0
28,0.0,5.0,4.0,5.0,3.0,3.0,0.04364759722064876,0.5,4.0,42.0
29,0.0,5.0,4.0,5.0,4.0,3.0,0.48713250733862146,1.0,4.0,42.0
30,0.0,5.0,5.0,5.0,2.0,0.0,0.024305006015029162,0.1,4.0,42.0
31,0.0,5.0,5.0,5.0,2.0,0.0,0.024305006015029162,0.2,4.0,42.0
32,0.0,5.0,5.0,5.0,2.0,0.0,0.024305006015029162,0.3,4.0,42.0
33,0.0,5.0,5.0,5.0,2.0,0.0,0.024305006015029162,0.4,4.0,42.0
34,0.0,5.0,5.0,5.0,3.0,0.0,0.12453209664798583,0.5,4.0,42.0
35,0.0,5.0,5.0,5.0,4.0,0.0,0.5642049699154825,1.0,4.0,42.0
36,0.0,5.0,6.0,5.0,2.0,0.0,0.01990178825617539,0.1,4.0,42.0
37,0.0,5.0,6.0,5.0,2.0,0.0,0.01990178825617539,0.2,4.0,42.0
38,0.0,5.0,6.0,5.0,2.0,0.0,0.01990178825617539,0.3,4.0,42.0
39,0.0,5.0,6.0,5.0,2.0,0.0,0.01990178825617539,0.4,4.0,42.0
40,0.0,5.0,6.0,5.0,2.0,0.0,0.01990178825617539,0.5,4.0,42.0
41,0.0,5.0,6.0,5.0,4.0,0.0,0.34618387935499884,1.0,4.0,42.0
42,0.0,5.0,7.0,5.0,4.0,4.0,5.804813283446797e-16,0.1,4.0,42.0
43,0.0,5.0,7.0,5.0,4.0,4.0,5.804813283446797e-16,0.2,4.0,42.0
44,0.0,5.0,7.0,5.0,4.0,4.0,7.249459965871909e-16,0.3,4.0,42.0
45,0.0,5.0,7.0,5.0,4.0,4.0,5.804813283446797e-16,0.4,4.0,42.0
46,0.0,5.0,7.0,5.0,4.0,4.0,3.077809640783758e-16,0.5,4.0,42.0
47,0.0,5.0,7.0,5.0,5.0,4.0,0.4862418626501084,1.0,4.0,42.0
48,0.0,5.0,8.0,5.0,2.0,0.0,0.08067937422362248,0.1,4.0,42.0
49,0.0,5.0,8.0,5.0,2.0,0.0,0.08067937422362248,0.2,4.0,42.0
