track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,baya,2,VID_20220217_101834_F0.png,728,202,23.70338,VID_20220217_101834_F3.png,724,336,NULL
1,val_2,2,VID_20220217_101834_F0.png,556,143,NULL,VID_20220217_101834_F3.png,576,237,NULL
2,baya,2,VID_20220217_101834_F0.png,631,309,22.95865,VID_20220217_101834_F3.png,637,404,NULL
3,baya,2,VID_20220217_101834_F0.png,916,431,24.61006,VID_20220217_101834_F3.png,872,507,NULL
4,baya,2,VID_20220217_101834_F0.png,807,304,25.32988,VID_20220217_101834_F3.png,787,437,NULL
5,baya,2,VID_20220217_101834_F0.png,935,385,24.63745,VID_20220217_101834_F3.png,887,487,NULL
6,baya,2,VID_20220217_101834_F0.png,718,292,26.18087,VID_20220217_101834_F3.png,712,435,NULL
7,baya,2,VID_20220217_101834_F0.png,647,363,22.83219,VID_20220217_101834_F3.png,654,466,NULL
8,baya,2,VID_20220217_101834_F0.png,847,379,22.6198,VID_20220217_101834_F3.png,815,488,NULL
9,baya,2,VID_20220217_101834_F0.png,836,273,25.94249,VID_20220217_101834_F3.png,814,379,NULL
10,baya,2,VID_20220217_101834_F0.png,669,263,25.20714,VID_20220217_101834_F3.png,674,401,NULL
11,baya,2,VID_20220217_101834_F0.png,756,313,27.89806,VID_20220217_101834_F3.png,741,466,NULL
12,baya,2,VID_20220217_101834_F0.png,922,347,20.59733,VID_20220217_101834_F3.png,884,456,NULL
13,val_2,2,VID_20220217_101834_F0.png,501,143,NULL,VID_20220217_101834_F3.png,528,235,NULL
14,baya,2,VID_20220217_101834_F0.png,767,240,26.37823,VID_20220217_101834_F3.png,756,372,NULL
15,baya,2,VID_20220217_101834_F0.png,997,350,23.36942,VID_20220217_101834_F3.png,947,431,NULL
16,cal_2,2,VID_20220217_101834_F0.png,639,144,NULL,VID_20220217_101834_F3.png,651,240,NULL
17,baya,2,VID_20220217_101834_F0.png,892,368,25.0056,VID_20220217_101834_F3.png,852,478,NULL
18,val_1,2,VID_20220217_101834_F0.png,474,142,NULL,VID_20220217_101834_F3.png,503,235,NULL
19,baya,2,VID_20220217_101834_F0.png,766,220,24.4999,VID_20220217_101834_F3.png,758,338,NULL
20,keypoint,2,VID_20220217_101834_F0.png,763,642,NULL,VID_20220217_101834_F3.png,744,662,NULL
21,baya,2,VID_20220217_101834_F0.png,708,232,27.18124,VID_20220217_101834_F3.png,704,376,NULL
22,baya,2,VID_20220217_101834_F0.png,753,363,25.22561,VID_20220217_101834_F3.png,738,495,NULL
23,val_1,2,VID_20220217_101834_F0.png,420,141,NULL,VID_20220217_101834_F3.png,455,232,NULL
24,baya,2,VID_20220217_101834_F0.png,677,313,24.6611,VID_20220217_101834_F3.png,678,443,NULL
25,baya,2,VID_20220217_101834_F0.png,614,341,23.27074,VID_20220217_101834_F3.png,628,435,NULL
26,baya,2,VID_20220217_101834_F0.png,822,342,24.0917,VID_20220217_101834_F3.png,801,462,NULL
27,keypoint,2,VID_20220217_101834_F0.png,462,595,NULL,VID_20220217_101834_F3.png,521,591,NULL
28,baya,2,VID_20220217_101834_F0.png,842,295,24.30905,VID_20220217_101834_F3.png,816,422,NULL
29,baya,2,VID_20220217_101834_F0.png,706,343,26.2279,VID_20220217_101834_F3.png,702,480,NULL
30,baya,2,VID_20220217_101834_F0.png,794,376,24.21611,VID_20220217_101834_F3.png,778,485,NULL
31,keypoint,2,VID_20220217_101834_F0.png,510,413,NULL,VID_20220217_101834_F3.png,550,472,NULL
32,baya,2,VID_20220217_101834_F0.png,984,394,19.17495,VID_20220217_101834_F3.png,933,470,NULL
33,baya,2,VID_20220217_101834_F0.png,959,386,21.33966,VID_20220217_101834_F3.png,912,476,NULL
34,baya,2,VID_20220217_101834_F0.png,764,290,23.08975,VID_20220217_101834_F3.png,751,427,NULL
35,baya,2,VID_20220217_101834_F0.png,1013,386,22.09006,VID_20220217_101834_F3.png,958,454,NULL
36,baya,2,VID_20220217_101834_F0.png,778,340,24.20124,VID_20220217_101834_F3.png,768,461,NULL
37,baya,2,VID_20220217_101834_F0.png,802,413,22.97437,VID_20220217_101834_F3.png,784,505,NULL
38,cal_1,2,VID_20220217_101834_F0.png,583,144,NULL,VID_20220217_101834_F3.png,601,238,NULL
39,baya,2,VID_20220217_101834_F0.png,957,332,25.53625,VID_20220217_101834_F3.png,910,436,NULL
40,keypoint,2,VID_20220217_101834_F0.png,592,515,NULL,VID_20220217_101834_F3.png,618,568,NULL
41,baya,2,VID_20220217_101834_F0.png,862,333,25.32114,VID_20220217_101834_F3.png,833,449,NULL
42,baya,2,VID_20220217_101834_F0.png,874,423,23.2394,VID_20220217_101834_F3.png,840,505,NULL
43,baya,2,VID_20220217_101834_F0.png,904,312,25.50961,VID_20220217_101834_F3.png,867,432,NULL
