track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,val_2,2,VID_20220217_104747_F-1.png,829,416,NULL,VID_20220217_104747_F3.png,830,543,NULL
1,baya,2,VID_20220217_104747_F-1.png,597,246,NULL,VID_20220217_104747_F3.png,503,365,NULL
2,baya,2,VID_20220217_104747_F-1.png,629,225,NULL,VID_20220217_104747_F3.png,529,350,NULL
3,baya,2,VID_20220217_104747_F-1.png,550,197,NULL,VID_20220217_104747_F3.png,428,319,NULL
4,baya,2,VID_20220217_104747_F-1.png,423,265,NULL,VID_20220217_104747_F3.png,339,364,NULL
5,baya,2,VID_20220217_104747_F-1.png,443,233,NULL,VID_20220217_104747_F3.png,350,328,NULL
6,baya,2,VID_20220217_104747_F-1.png,526,216,NULL,VID_20220217_104747_F3.png,424,316,NULL
7,baya,2,VID_20220217_104747_F-1.png,517,174,NULL,VID_20220217_104747_F3.png,393,273,NULL
8,cal_2,2,VID_20220217_104747_F-1.png,703,409,NULL,VID_20220217_104747_F3.png,673,533,NULL
9,baya,2,VID_20220217_104747_F-1.png,604,197,NULL,VID_20220217_104747_F3.png,497,306,NULL
10,baya,2,VID_20220217_104747_F-1.png,594,283,NULL,VID_20220217_104747_F3.png,515,397,NULL
11,baya,2,VID_20220217_104747_F-1.png,461,194,NULL,VID_20220217_104747_F3.png,347,293,NULL
12,cal_1,2,VID_20220217_104747_F-1.png,753,411,NULL,VID_20220217_104747_F3.png,734,537,NULL
13,baya,2,VID_20220217_104747_F-1.png,550,239,NULL,VID_20220217_104747_F3.png,440,356,NULL
14,baya,2,VID_20220217_104747_F-1.png,458,283,NULL,VID_20220217_104747_F3.png,373,395,NULL
15,baya,2,VID_20220217_104747_F-1.png,497,204,NULL,VID_20220217_104747_F3.png,383,310,NULL
16,baya,2,VID_20220217_104747_F-1.png,661,183,NULL,VID_20220217_104747_F3.png,578,253,NULL
17,baya,2,VID_20220217_104747_F-1.png,504,241,NULL,VID_20220217_104747_F3.png,405,344,NULL
18,val_1,2,VID_20220217_104747_F-1.png,905,419,NULL,VID_20220217_104747_F3.png,933,551,NULL
19,baya,2,VID_20220217_104747_F-1.png,658,210,NULL,VID_20220217_104747_F3.png,575,306,NULL
20,val_2,2,VID_20220217_104747_F-1.png,779,413,NULL,VID_20220217_104747_F3.png,765,539,NULL
21,baya,2,VID_20220217_104747_F-1.png,604,161,NULL,VID_20220217_104747_F3.png,491,255,NULL
22,baya,2,VID_20220217_104747_F-1.png,630,157,NULL,VID_20220217_104747_F3.png,533,230,NULL
23,val_1,2,VID_20220217_104747_F-1.png,855,417,NULL,VID_20220217_104747_F3.png,863,546,NULL
24,baya,2,VID_20220217_104747_F-1.png,581,222,NULL,VID_20220217_104747_F3.png,469,347,NULL
25,baya,2,VID_20220217_104747_F-1.png,652,251,NULL,VID_20220217_104747_F3.png,575,359,NULL
26,baya,2,VID_20220217_104747_F-1.png,626,271,NULL,VID_20220217_104747_F3.png,543,391,NULL
27,baya,2,VID_20220217_104747_F-1.png,571,172,NULL,VID_20220217_104747_F3.png,451,275,NULL
28,baya,2,VID_20220217_104747_F-1.png,539,155,NULL,VID_20220217_104747_F3.png,429,229,NULL
29,baya,2,VID_20220217_104747_F-1.png,636,183,NULL,VID_20220217_104747_F3.png,536,276,NULL
