track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,baya,2,VID_20220217_105442_F-1.png,645,379,NULL,VID_20220217_105442_F3.png,699,275,NULL
1,baya,2,VID_20220217_105442_F-1.png,781,498,NULL,VID_20220217_105442_F3.png,837,428,NULL
2,baya,2,VID_20220217_105442_F-1.png,786,394,NULL,VID_20220217_105442_F3.png,835,291,NULL
3,baya,2,VID_20220217_105442_F-1.png,758,443,NULL,VID_20220217_105442_F3.png,807,366,NULL
4,baya,2,VID_20220217_105442_F-1.png,589,365,NULL,VID_20220217_105442_F3.png,640,274,NULL
5,baya,2,VID_20220217_105442_F-1.png,743,362,NULL,VID_20220217_105442_F3.png,809,212,NULL
6,baya,2,VID_20220217_105442_F-1.png,723,532,NULL,VID_20220217_105442_F3.png,792,457,NULL
7,baya,2,VID_20220217_105442_F-1.png,783,367,NULL,VID_20220217_105442_F3.png,844,234,NULL
8,baya,2,VID_20220217_105442_F-1.png,724,417,NULL,VID_20220217_105442_F3.png,795,280,NULL
9,baya,2,VID_20220217_105442_F-1.png,709,486,NULL,VID_20220217_105442_F3.png,793,342,NULL
10,baya,2,VID_20220217_105442_F-1.png,799,536,NULL,VID_20220217_105442_F3.png,870,469,NULL
11,val_2,2,VID_20220217_105442_F-1.png,387,279,NULL,VID_20220217_105442_F3.png,426,193,NULL
12,baya,2,VID_20220217_105442_F-1.png,687,356,NULL,VID_20220217_105442_F3.png,747,233,NULL
13,val_2,2,VID_20220217_105442_F-1.png,446,279,NULL,VID_20220217_105442_F3.png,487,196,NULL
14,baya,2,VID_20220217_105442_F-1.png,672,536,NULL,VID_20220217_105442_F3.png,750,426,NULL
15,baya,2,VID_20220217_105442_F-1.png,655,422,NULL,VID_20220217_105442_F3.png,720,306,NULL
16,baya,2,VID_20220217_105442_F-1.png,817,312,NULL,VID_20220217_105442_F3.png,860,200,NULL
17,val_1,2,VID_20220217_105442_F-1.png,297,279,NULL,VID_20220217_105442_F3.png,331,189,NULL
18,baya,2,VID_20220217_105442_F-1.png,752,496,NULL,VID_20220217_105442_F3.png,819,407,NULL
19,cal_2,2,VID_20220217_105442_F-1.png,680,279,NULL,VID_20220217_105442_F3.png,717,204,NULL
20,baya,2,VID_20220217_105442_F-1.png,833,338,NULL,VID_20220217_105442_F3.png,870,242,NULL
21,baya,2,VID_20220217_105442_F-1.png,624,347,NULL,VID_20220217_105442_F3.png,670,261,NULL
22,baya,2,VID_20220217_105442_F-1.png,731,448,NULL,VID_20220217_105442_F3.png,779,384,NULL
23,baya,2,VID_20220217_105442_F-1.png,819,494,NULL,VID_20220217_105442_F3.png,879,428,NULL
24,baya,2,VID_20220217_105442_F-1.png,624,412,NULL,VID_20220217_105442_F3.png,673,336,NULL
25,val_1,2,VID_20220217_105442_F-1.png,357,279,NULL,VID_20220217_105442_F3.png,395,192,NULL
26,baya,2,VID_20220217_105442_F-1.png,789,464,NULL,VID_20220217_105442_F3.png,841,404,NULL
27,baya,2,VID_20220217_105442_F-1.png,712,569,NULL,VID_20220217_105442_F3.png,796,486,NULL
28,baya,2,VID_20220217_105442_F-1.png,755,406,NULL,VID_20220217_105442_F3.png,799,322,NULL
29,cal_1,2,VID_20220217_105442_F-1.png,622,279,NULL,VID_20220217_105442_F3.png,662,202,NULL
30,baya,2,VID_20220217_105442_F-1.png,758,530,NULL,VID_20220217_105442_F3.png,819,472,NULL
31,baya,2,VID_20220217_105442_F-1.png,674,457,NULL,VID_20220217_105442_F3.png,730,389,NULL
