track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,val_1,2,VID_20220217_102337_F-1.png,417,279,NULL,VID_20220217_102337_F3.png,456,137,NULL
1,val_2,2,VID_20220217_102337_F-1.png,498,283,NULL,VID_20220217_102337_F3.png,545,143,NULL
2,baya,2,VID_20220217_102337_F-1.png,748,516,NULL,VID_20220217_102337_F3.png,869,332,NULL
3,baya,2,VID_20220217_102337_F-1.png,667,478,NULL,VID_20220217_102337_F3.png,771,305,NULL
4,val_2,2,VID_20220217_102337_F-1.png,444,281,NULL,VID_20220217_102337_F3.png,486,139,NULL
5,baya,2,VID_20220217_102337_F-1.png,891,512,NULL,VID_20220217_102337_F3.png,992,344,NULL
6,baya,2,VID_20220217_102337_F-1.png,752,540,NULL,VID_20220217_102337_F3.png,870,374,NULL
7,baya,2,VID_20220217_102337_F-1.png,875,462,NULL,VID_20220217_102337_F3.png,964,291,NULL
8,baya,2,VID_20220217_102337_F-1.png,709,526,NULL,VID_20220217_102337_F3.png,824,356,NULL
9,baya,2,VID_20220217_102337_F-1.png,619,444,NULL,VID_20220217_102337_F3.png,686,331,NULL
10,baya,2,VID_20220217_102337_F-1.png,599,406,NULL,VID_20220217_102337_F3.png,662,276,NULL
11,baya,2,VID_20220217_102337_F-1.png,653,377,NULL,VID_20220217_102337_F3.png,714,246,NULL
12,baya,2,VID_20220217_102337_F-1.png,795,517,NULL,VID_20220217_102337_F3.png,909,348,NULL
13,cal_2,2,VID_20220217_102337_F-1.png,685,292,NULL,VID_20220217_102337_F3.png,736,154,NULL
14,baya,2,VID_20220217_102337_F-1.png,838,455,NULL,VID_20220217_102337_F3.png,931,286,NULL
15,baya,2,VID_20220217_102337_F-1.png,818,492,NULL,VID_20220217_102337_F3.png,926,313,NULL
16,baya,2,VID_20220217_102337_F-1.png,897,473,NULL,VID_20220217_102337_F3.png,975,316,NULL
17,baya,2,VID_20220217_102337_F-1.png,834,515,NULL,VID_20220217_102337_F3.png,944,345,NULL
18,baya,2,VID_20220217_102337_F-1.png,744,484,NULL,VID_20220217_102337_F3.png,860,282,NULL
19,baya,2,VID_20220217_102337_F-1.png,803,456,NULL,VID_20220217_102337_F3.png,901,278,NULL
20,baya,2,VID_20220217_102337_F-1.png,610,384,NULL,VID_20220217_102337_F3.png,681,238,NULL
21,baya,2,VID_20220217_102337_F-1.png,861,492,NULL,VID_20220217_102337_F3.png,956,349,NULL
22,cal_1,2,VID_20220217_102337_F-1.png,632,289,NULL,VID_20220217_102337_F3.png,684,151,NULL
23,val_1,2,VID_20220217_102337_F-1.png,363,277,NULL,VID_20220217_102337_F3.png,394,133,NULL
24,baya,2,VID_20220217_102337_F-1.png,778,485,NULL,VID_20220217_102337_F3.png,884,310,NULL
25,baya,2,VID_20220217_102337_F-1.png,669,404,NULL,VID_20220217_102337_F3.png,736,274,NULL
26,baya,2,VID_20220217_102337_F-1.png,585,437,NULL,VID_20220217_102337_F3.png,651,314,NULL
27,baya,2,VID_20220217_102337_F-1.png,706,501,NULL,VID_20220217_102337_F3.png,824,310,NULL
