track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,val_1,2,VID_20220217_111509_F-1.png,380,300,NULL,VID_20220217_111509_F3.png,401,169,NULL
1,baya,2,VID_20220217_111509_F-1.png,603,470,NULL,VID_20220217_111509_F3.png,636,377,NULL
2,baya,2,VID_20220217_111509_F-1.png,703,489,NULL,VID_20220217_111509_F3.png,744,387,NULL
3,baya,2,VID_20220217_111509_F-1.png,640,458,NULL,VID_20220217_111509_F3.png,692,326,NULL
4,val_2,2,VID_20220217_111509_F-1.png,455,306,NULL,VID_20220217_111509_F3.png,482,178,NULL
5,baya,2,VID_20220217_111509_F-1.png,698,430,NULL,VID_20220217_111509_F3.png,724,316,NULL
6,baya,2,VID_20220217_111509_F-1.png,778,451,NULL,VID_20220217_111509_F3.png,815,314,NULL
7,baya,2,VID_20220217_111509_F-1.png,756,416,NULL,VID_20220217_111509_F3.png,781,295,NULL
8,baya,2,VID_20220217_111509_F-1.png,612,492,NULL,VID_20220217_111509_F3.png,677,349,NULL
9,baya,2,VID_20220217_111509_F-1.png,671,486,NULL,VID_20220217_111509_F3.png,718,359,NULL
10,cal_1,2,VID_20220217_111509_F-1.png,480,308,NULL,VID_20220217_111509_F3.png,508,180,NULL
11,baya,2,VID_20220217_111509_F-1.png,736,444,NULL,VID_20220217_111509_F3.png,775,313,NULL
12,val_2,2,VID_20220217_111509_F-1.png,405,302,NULL,VID_20220217_111509_F3.png,428,171,NULL
13,baya,2,VID_20220217_111509_F-1.png,623,517,NULL,VID_20220217_111509_F3.png,668,403,NULL
14,baya,2,VID_20220217_111509_F-1.png,725,497,NULL,VID_20220217_111509_F3.png,773,367,NULL
15,val_1,2,VID_20220217_111509_F-1.png,330,296,NULL,VID_20220217_111509_F3.png,344,163,NULL
16,cal_2,2,VID_20220217_111509_F-1.png,529,312,NULL,VID_20220217_111509_F3.png,559,186,NULL
17,baya,2,VID_20220217_111509_F-1.png,701,462,NULL,VID_20220217_111509_F3.png,747,329,NULL
18,baya,2,VID_20220217_111509_F-1.png,600,441,NULL,VID_20220217_111509_F3.png,631,332,NULL
19,baya,2,VID_20220217_111509_F-1.png,798,437,NULL,VID_20220217_111509_F3.png,808,330,NULL
20,baya,2,VID_20220217_111509_F-1.png,664,522,NULL,VID_20220217_111509_F3.png,722,398,NULL
21,baya,2,VID_20220217_111509_F-1.png,757,477,NULL,VID_20220217_111509_F3.png,799,346,NULL
