track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,baya,2,VID_20220217_102733_F0.png,918,374,23.87174,VID_20220217_102733_F-1.png,838,433,NULL
1,baya,2,VID_20220217_102733_F0.png,764,371,20.99873,VID_20220217_102733_F-1.png,709,438,NULL
2,baya,2,VID_20220217_102733_F0.png,724,257,23.71943,VID_20220217_102733_F-1.png,683,332,NULL
3,baya,2,VID_20220217_102733_F0.png,836,315,26.31092,VID_20220217_102733_F-1.png,773,401,NULL
4,baya,2,VID_20220217_102733_F0.png,850,366,25.45141,VID_20220217_102733_F-1.png,777,448,NULL
5,baya,2,VID_20220217_102733_F0.png,709,234,23.73495,VID_20220217_102733_F-1.png,677,292,NULL
6,baya,2,VID_20220217_102733_F0.png,925,301,22.11677,VID_20220217_102733_F-1.png,857,363,NULL
7,baya,2,VID_20220217_102733_F0.png,799,334,25.98603,VID_20220217_102733_F-1.png,740,425,NULL
8,baya,2,VID_20220217_102733_F0.png,683,366,20.97199,VID_20220217_102733_F-1.png,660,439,NULL
9,baya,2,VID_20220217_102733_F0.png,959,352,23.30379,VID_20220217_102733_F-1.png,871,426,NULL
10,keypoint,2,VID_20220217_102733_F0.png,942,623,NULL,VID_20220217_102733_F-1.png,822,638,NULL
11,baya,2,VID_20220217_102733_F0.png,984,392,22.45538,VID_20220217_102733_F-1.png,888,454,NULL
12,baya,2,VID_20220217_102733_F0.png,648,289,24.58714,VID_20220217_102733_F-1.png,616,363,NULL
13,keypoint,2,VID_20220217_102733_F0.png,608,545,NULL,VID_20220217_102733_F-1.png,576,556,NULL
14,baya,2,VID_20220217_102733_F0.png,688,330,21.96048,VID_20220217_102733_F-1.png,644,409,NULL
15,baya,2,VID_20220217_102733_F0.png,683,290,27.202,VID_20220217_102733_F-1.png,646,385,NULL
16,baya,2,VID_20220217_102733_F0.png,922,318,22.61325,VID_20220217_102733_F-1.png,846,402,NULL
17,val_1,2,VID_20220217_102733_F0.png,464,156,NULL,VID_20220217_102733_F-1.png,454,200,NULL
18,baya,2,VID_20220217_102733_F0.png,705,400,24.04485,VID_20220217_102733_F-1.png,677,460,NULL
19,baya,2,VID_20220217_102733_F0.png,808,269,24.61471,VID_20220217_102733_F-1.png,757,361,NULL
20,val_2,2,VID_20220217_102733_F0.png,493,157,NULL,VID_20220217_102733_F-1.png,481,203,NULL
21,baya,2,VID_20220217_102733_F0.png,868,333,20.37175,VID_20220217_102733_F-1.png,802,383,NULL
22,keypoint,2,VID_20220217_102733_F0.png,466,607,NULL,VID_20220217_102733_F-1.png,465,561,NULL
23,cal_1,2,VID_20220217_102733_F0.png,581,157,NULL,VID_20220217_102733_F-1.png,563,212,NULL
24,baya,2,VID_20220217_102733_F0.png,979,314,21.20778,VID_20220217_102733_F-1.png,900,377,NULL
25,baya,2,VID_20220217_102733_F0.png,670,213,20.88228,VID_20220217_102733_F-1.png,643,274,NULL
26,val_1,2,VID_20220217_102733_F0.png,407,155,NULL,VID_20220217_102733_F-1.png,400,194,NULL
27,baya,2,VID_20220217_102733_F0.png,763,469,24.19665,VID_20220217_102733_F-1.png,702,489,NULL
28,keypoint,2,VID_20220217_102733_F0.png,507,450,NULL,VID_20220217_102733_F-1.png,496,460,NULL
29,baya,2,VID_20220217_102733_F0.png,1054,335,24.23605,VID_20220217_102733_F-1.png,958,403,NULL
30,baya,2,VID_20220217_102733_F0.png,1005,403,22.37543,VID_20220217_102733_F-1.png,909,441,NULL
31,val_2,2,VID_20220217_102733_F0.png,550,157,NULL,VID_20220217_102733_F-1.png,535,208,NULL
32,baya,2,VID_20220217_102733_F0.png,710,448,24.70539,VID_20220217_102733_F-1.png,659,503,NULL
33,cal_2,2,VID_20220217_102733_F0.png,638,157,NULL,VID_20220217_102733_F-1.png,617,216,NULL
34,baya,2,VID_20220217_102733_F0.png,731,300,25.6437,VID_20220217_102733_F-1.png,687,387,NULL
35,baya,2,VID_20220217_102733_F0.png,802,228,22.0629,VID_20220217_102733_F-1.png,755,318,NULL
36,baya,2,VID_20220217_102733_F0.png,848,287,17.46371,VID_20220217_102733_F-1.png,792,348,NULL
37,baya,2,VID_20220217_102733_F0.png,788,407,23.42912,VID_20220217_102733_F-1.png,727,462,NULL
38,baya,2,VID_20220217_102733_F0.png,767,242,27.32036,VID_20220217_102733_F-1.png,723,340,NULL
39,baya,2,VID_20220217_102733_F0.png,1039,392,25.14665,VID_20220217_102733_F-1.png,936,454,NULL
