track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,baya,2,VID_20220217_101930_F0.png,810,373,23.67636,VID_20220217_101930_F3.png,741,509,NULL
1,baya,2,VID_20220217_101930_F0.png,1015,357,22.53042,VID_20220217_101930_F3.png,940,475,NULL
2,cal_1,2,VID_20220217_101930_F0.png,715,137,NULL,VID_20220217_101930_F3.png,654,254,NULL
3,baya,2,VID_20220217_101930_F0.png,669,155,20.53509,VID_20220217_101930_F3.png,599,295,NULL
4,baya,2,VID_20220217_101930_F0.png,902,379,24.61097,VID_20220217_101930_F3.png,824,510,NULL
5,baya,2,VID_20220217_101930_F0.png,776,327,22.89738,VID_20220217_101930_F3.png,707,479,NULL
6,val_2,2,VID_20220217_101930_F0.png,582,135,NULL,VID_20220217_101930_F3.png,512,251,NULL
7,baya,2,VID_20220217_101930_F0.png,619,231,21.39533,VID_20220217_101930_F3.png,550,373,NULL
8,baya,2,VID_20220217_101930_F0.png,674,283,18.63867,VID_20220217_101930_F3.png,607,413,NULL
9,baya,2,VID_20220217_101930_F0.png,1040,407,27.39288,VID_20220217_101930_F3.png,955,539,NULL
10,baya,2,VID_20220217_101930_F0.png,744,296,23.69156,VID_20220217_101930_F3.png,672,464,NULL
11,baya,2,VID_20220217_101930_F0.png,722,364,20.70676,VID_20220217_101930_F3.png,650,536,NULL
12,baya,2,VID_20220217_101930_F0.png,837,232,21.92715,VID_20220217_101930_F3.png,770,387,NULL
13,baya,2,VID_20220217_101930_F0.png,958,434,9.67598,VID_20220217_101930_F3.png,879,539,NULL
14,val_1,2,VID_20220217_101930_F0.png,447,132,NULL,VID_20220217_101930_F3.png,370,248,NULL
15,baya,2,VID_20220217_101930_F0.png,694,354,21.30634,VID_20220217_101930_F3.png,627,492,NULL
16,keypoint,2,VID_20220217_101930_F0.png,533,574,NULL,VID_20220217_101930_F3.png,486,653,NULL
17,baya,2,VID_20220217_101930_F0.png,1061,428,20.63201,VID_20220217_101930_F3.png,984,528,NULL
18,baya,2,VID_20220217_101930_F0.png,865,356,24.83163,VID_20220217_101930_F3.png,789,513,NULL
19,baya,2,VID_20220217_101930_F0.png,651,214,22.28116,VID_20220217_101930_F3.png,585,342,NULL
20,val_1,2,VID_20220217_101930_F0.png,501,133,NULL,VID_20220217_101930_F3.png,427,249,NULL
21,keypoint,2,VID_20220217_101930_F0.png,793,592,NULL,VID_20220217_101930_F3.png,712,709,NULL
22,baya,2,VID_20220217_101930_F0.png,858,291,24.11825,VID_20220217_101930_F3.png,786,443,NULL
23,baya,2,VID_20220217_101930_F0.png,924,298,23.28197,VID_20220217_101930_F3.png,854,440,NULL
24,cal_2,2,VID_20220217_101930_F0.png,769,138,NULL,VID_20220217_101930_F3.png,711,255,NULL
25,keypoint,2,VID_20220217_101930_F0.png,664,497,NULL,VID_20220217_101930_F3.png,597,626,NULL
26,baya,2,VID_20220217_101930_F0.png,737,199,20.61189,VID_20220217_101930_F3.png,670,362,NULL
27,baya,2,VID_20220217_101930_F0.png,935,343,22.92117,VID_20220217_101930_F3.png,861,477,NULL
28,baya,2,VID_20220217_101930_F0.png,707,166,22.70705,VID_20220217_101930_F3.png,639,310,NULL
29,baya,2,VID_20220217_101930_F0.png,992,400,22.59425,VID_20220217_101930_F3.png,912,533,NULL
30,baya,2,VID_20220217_101930_F0.png,681,242,24.25387,VID_20220217_101930_F3.png,617,380,NULL
31,val_2,2,VID_20220217_101930_F0.png,528,134,NULL,VID_20220217_101930_F3.png,455,250,NULL
32,baya,2,VID_20220217_101930_F0.png,998,459,12.66233,VID_20220217_101930_F3.png,914,558,NULL
33,baya,2,VID_20220217_101930_F0.png,754,226,25.22935,VID_20220217_101930_F3.png,696,372,NULL
34,keypoint,2,VID_20220217_101930_F0.png,892,549,NULL,VID_20220217_101930_F3.png,804,650,NULL
35,baya,2,VID_20220217_101930_F0.png,992,356,24.49347,VID_20220217_101930_F3.png,915,492,NULL
36,baya,2,VID_20220217_101930_F0.png,810,232,24.12675,VID_20220217_101930_F3.png,740,406,NULL
37,baya,2,VID_20220217_101930_F0.png,734,342,20.72704,VID_20220217_101930_F3.png,663,502,NULL
38,baya,2,VID_20220217_101930_F0.png,885,262,22.31636,VID_20220217_101930_F3.png,820,394,NULL
