,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,rmse,radio,giros
0,0,5,0,5,2,0.12093944967520215,0.1,4
1,0,5,0,5,2,0.12093944967520215,0.2,4
2,0,5,0,5,2,0.12093944967520215,0.3,4
3,0,5,0,5,2,0.12093944967520215,0.4,4
4,0,5,0,5,3,0.28356300630409925,0.5,4
5,0,5,0,5,4,0.5047848027058771,1.0,4
6,0,5,1,5,2,0.08716046013791945,0.1,4
7,0,5,1,5,2,0.08716046013791945,0.2,4
8,0,5,1,5,2,0.08716046013791945,0.3,4
9,0,5,1,5,3,0.11205539611941981,0.4,4
10,0,5,1,5,3,0.11205539611941989,0.5,4
11,0,5,1,5,5,0.6618389997408298,1.0,4
12,0,5,2,6,2,0.03777925515071601,0.1,4
13,0,5,2,6,2,0.03777925515071601,0.2,4
14,0,5,2,6,2,0.03777925515071601,0.3,4
15,0,5,2,6,2,0.03777925515071601,0.4,4
16,0,5,2,6,3,0.28356300630409953,0.5,4
17,0,5,2,6,4,0.5047848027058771,1.0,4
18,0,5,3,7,2,0.12093944967520215,0.1,4
19,0,5,3,7,2,0.12093944967520215,0.2,4
20,0,5,3,7,2,0.12093944967520215,0.3,4
21,0,5,3,7,3,0.11205539611941981,0.4,4
22,0,5,3,7,3,0.2061593417405638,0.5,4
23,0,5,3,7,3,0.5346852233977084,1.0,4
24,0,5,4,7,2,0.03777925515071634,0.1,4
25,0,5,4,7,2,0.03777925515071634,0.2,4
26,0,5,4,7,2,0.03777925515071634,0.3,4
27,0,5,4,7,2,0.03777925515071634,0.4,4
28,0,5,4,7,2,0.03777925515071634,0.5,4
29,0,5,4,7,3,0.3596227192840975,1.0,4
30,0,5,5,7,2,0.08716046013791945,0.1,4
31,0,5,5,7,2,0.08716046013791945,0.2,4
32,0,5,5,7,2,0.08716046013791945,0.3,4
33,0,5,5,7,3,0.11205539611941981,0.4,4
34,0,5,5,7,3,0.2061593417405638,0.5,4
35,0,5,5,7,4,0.7000369252957346,1.0,4
36,0,5,6,7,2,0.08716046013791945,0.1,4
37,0,5,6,7,2,0.08716046013791945,0.2,4
38,0,5,6,7,2,0.08716046013791945,0.3,4
39,0,5,6,7,3,0.11205539611941989,0.4,4
40,0,5,6,7,3,0.20615934174056336,0.5,4
41,0,5,6,7,3,0.20615934174056327,1.0,4
42,0,5,7,7,2,0.03777925515071601,0.1,4
43,0,5,7,7,2,0.03777925515071601,0.2,4
44,0,5,7,7,2,0.03777925515071601,0.3,4
45,0,5,7,7,2,0.03777925515071601,0.4,4
46,0,5,7,7,2,0.03777925515071601,0.5,4
47,0,5,7,7,4,0.5351134226393159,1.0,4
48,0,5,8,5,2,0.06055623746947747,0.1,4
49,0,5,8,5,2,0.16906214777493234,0.2,4
50,0,5,8,5,2,0.16906214777493234,0.3,4
51,0,5,8,5,3,0.17224684047726443,0.4,4
52,0,5,8,5,3,0.17224684047726446,0.5,4
53,0,5,8,5,4,0.4642069837852313,1.0,4
54,0,5,9,5,2,0.042556130733119035,0.1,4
55,0,5,9,5,2,0.042556130733119035,0.2,4
56,0,5,9,5,2,0.042556130733119035,0.3,4
57,0,5,9,5,3,0.11205539611941981,0.4,4
58,0,5,9,5,3,0.21352854267609145,0.5,4
59,0,5,9,5,3,0.30407265250231935,1.0,4
60,0,5,10,5,2,0.03777925515071601,0.1,4
61,0,5,10,5,2,0.03777925515071601,0.2,4
62,0,5,10,5,2,0.03777925515071601,0.3,4
63,0,5,10,5,2,0.03777925515071601,0.4,4
64,0,5,10,5,2,0.03777925515071601,0.5,4
65,0,5,10,5,4,0.5693680969619501,1.0,4
66,0,5,11,6,2,0.12093944967520215,0.1,4
67,0,5,11,6,2,0.12093944967520215,0.2,4
68,0,5,11,6,2,0.12093944967520215,0.3,4
69,0,5,11,6,2,0.12093944967520215,0.4,4
70,0,5,11,6,3,0.2835630063040993,0.5,4
71,0,5,11,6,4,0.5047848027058769,1.0,4
72,0,5,12,6,2,0.03777925515071634,0.1,4
73,0,5,12,6,2,0.03777925515071634,0.2,4
74,0,5,12,6,2,0.03777925515071634,0.3,4
75,0,5,12,6,2,0.03777925515071634,0.4,4
76,0,5,12,6,3,0.28356300630409953,0.5,4
77,0,5,12,6,4,0.5047848027058769,1.0,4
78,0,5,13,6,2,0.08716046013791945,0.1,4
79,0,5,13,6,2,0.08716046013791945,0.2,4
80,0,5,13,6,2,0.08716046013791945,0.3,4
81,0,5,13,6,3,0.11205539611941981,0.4,4
82,0,5,13,6,3,0.11205539611941981,0.5,4
83,0,5,13,6,4,0.46420698378523145,1.0,4
84,0,5,14,6,2,0.042556130733119035,0.1,4
85,0,5,14,6,2,0.042556130733119035,0.2,4
86,0,5,14,6,2,0.042556130733119035,0.3,4
87,0,5,14,6,3,0.11205539611941984,0.4,4
88,0,5,14,6,3,0.21352854267609137,0.5,4
89,0,5,14,6,4,0.6121277002339774,1.0,4
90,0,5,15,6,2,0.042556130733119035,0.1,4
91,0,5,15,6,2,0.042556130733119035,0.2,4
92,0,5,15,6,2,0.042556130733119035,0.3,4
93,0,5,15,6,3,0.11205539611941957,0.4,4
94,0,5,15,6,3,0.21352854267609137,0.5,4
95,0,5,15,6,4,0.6121277002339777,1.0,4
96,1,5,0,5,2,0.12093944967520215,0.1,4
97,1,5,0,5,2,0.12093944967520215,0.2,4
98,1,5,0,5,2,0.12093944967520215,0.3,4
99,1,5,0,5,2,0.12093944967520215,0.4,4
100,1,5,0,5,2,0.12093944967520215,0.5,4
101,1,5,0,5,4,0.5943690762321594,1.0,4
102,1,5,1,5,0,inf,0.1,4
103,1,5,1,5,0,inf,0.2,4
104,1,5,1,5,2,0.26180535585023623,0.3,4
105,1,5,1,5,2,0.26180535585023623,0.4,4
106,1,5,1,5,3,0.2733621682949698,0.5,4
107,1,5,1,5,4,0.5207811326060493,1.0,4
108,1,5,2,6,2,0.011921275348171112,0.1,4
109,1,5,2,6,2,0.011921275348171112,0.2,4
110,1,5,2,6,2,0.011921275348171112,0.3,4
111,1,5,2,6,2,0.011921275348171112,0.4,4
112,1,5,2,6,2,0.011921275348171112,0.5,4
113,1,5,2,6,4,0.5192936349834939,1.0,4
114,1,5,3,7,2,0.12093944967520215,0.1,4
115,1,5,3,7,2,0.12093944967520215,0.2,4
116,1,5,3,7,2,0.12093944967520215,0.3,4
117,1,5,3,7,2,0.12093944967520215,0.4,4
118,1,5,3,7,3,0.2733621682949697,0.5,4
119,1,5,3,7,4,0.5943690762321591,1.0,4
120,1,5,4,7,2,0.0045469807419739605,0.1,4
121,1,5,4,7,2,0.0045469807419739605,0.2,4
122,1,5,4,7,2,0.0045469807419739605,0.3,4
123,1,5,4,7,2,0.0045469807419739605,0.4,4
124,1,5,4,7,2,0.0045469807419739605,0.5,4
125,1,5,4,7,4,0.5943690762321594,1.0,4
126,1,5,5,7,2,0.004546980741974294,0.1,4
127,1,5,5,7,2,0.004546980741974294,0.2,4
128,1,5,5,7,2,0.26180535585023623,0.3,4
129,1,5,5,7,2,0.26180535585023623,0.4,4
130,1,5,5,7,3,0.2733621682949698,0.5,4
131,1,5,5,7,4,0.5207811326060493,1.0,4
132,1,5,6,7,2,0.01192127534817089,0.1,4
133,1,5,6,7,2,0.01192127534817089,0.2,4
134,1,5,6,7,2,0.01192127534817089,0.3,4
135,1,5,6,7,2,0.01192127534817089,0.4,4
136,1,5,6,7,3,0.2733621682949698,0.5,4
137,1,5,6,7,4,0.5192936349834938,1.0,4
138,1,5,7,7,2,0.011921275348171112,0.1,4
139,1,5,7,7,2,0.011921275348171112,0.2,4
140,1,5,7,7,2,0.011921275348171112,0.3,4
141,1,5,7,7,2,0.011921275348171112,0.4,4
142,1,5,7,7,2,0.011921275348171112,0.5,4
143,1,5,7,7,4,0.5192936349834938,1.0,4
144,1,5,8,5,2,0.01192127534817089,0.1,4
145,1,5,8,5,2,0.01192127534817089,0.2,4
146,1,5,8,5,2,0.01192127534817089,0.3,4
147,1,5,8,5,2,0.01192127534817089,0.4,4
148,1,5,8,5,2,0.01192127534817089,0.5,4
149,1,5,8,5,4,0.5192936349834938,1.0,4
150,1,5,9,5,2,0.12343257071911662,0.1,4
151,1,5,9,5,2,0.12343257071911662,0.2,4
152,1,5,9,5,2,0.26180535585023623,0.3,4
153,1,5,9,5,2,0.26180535585023623,0.4,4
154,1,5,9,5,3,0.2733621682949697,0.5,4
155,1,5,9,5,4,0.5207811326060491,1.0,4
156,1,5,10,5,2,0.011921275348171112,0.1,4
157,1,5,10,5,2,0.011921275348171112,0.2,4
158,1,5,10,5,2,0.011921275348171112,0.3,4
159,1,5,10,5,2,0.011921275348171112,0.4,4
160,1,5,10,5,2,0.011921275348171112,0.5,4
161,1,5,10,5,4,0.5192936349834938,1.0,4
162,1,5,11,6,2,0.12093944967520215,0.1,4
163,1,5,11,6,2,0.12093944967520215,0.2,4
164,1,5,11,6,2,0.12093944967520215,0.3,4
165,1,5,11,6,2,0.12093944967520215,0.4,4
166,1,5,11,6,2,0.12093944967520215,0.5,4
167,1,5,11,6,4,0.5943690762321596,1.0,4
168,1,5,12,6,2,0.0045469807419739605,0.1,4
169,1,5,12,6,2,0.0045469807419739605,0.2,4
170,1,5,12,6,2,0.0045469807419739605,0.3,4
171,1,5,12,6,2,0.0045469807419739605,0.4,4
172,1,5,12,6,2,0.0045469807419739605,0.5,4
173,1,5,12,6,4,0.5943690762321595,1.0,4
174,1,5,13,6,2,0.01192127534817089,0.1,4
175,1,5,13,6,2,0.01192127534817089,0.2,4
176,1,5,13,6,2,0.26180535585023623,0.3,4
177,1,5,13,6,2,0.26180535585023623,0.4,4
178,1,5,13,6,3,0.2733621682949698,0.5,4
179,1,5,13,6,4,0.5207811326060489,1.0,4
180,1,5,14,6,2,0.01192127534817089,0.1,4
181,1,5,14,6,2,0.01192127534817089,0.2,4
182,1,5,14,6,2,0.26180535585023623,0.3,4
183,1,5,14,6,2,0.26180535585023623,0.4,4
184,1,5,14,6,3,0.27336216829496984,0.5,4
185,1,5,14,6,4,0.5207811326060487,1.0,4
186,1,5,15,6,2,0.12093944967520215,0.1,4
187,1,5,15,6,2,0.12093944967520215,0.2,4
188,1,5,15,6,2,0.26180535585023623,0.3,4
189,1,5,15,6,2,0.26180535585023623,0.4,4
190,1,5,15,6,3,0.2733621682949697,0.5,4
191,1,5,15,6,4,0.5207811326060492,1.0,4
192,2,6,0,5,2,0.10850045744889314,0.1,4
193,2,6,0,5,2,0.10850045744889314,0.2,4
194,2,6,0,5,2,0.10850045744889314,0.3,4
195,2,6,0,5,3,0.29000919360758953,0.4,4
196,2,6,0,5,3,0.2900091936075889,0.5,4
197,2,6,0,5,3,0.29000919360758926,1.0,4
198,2,6,1,5,2,0.11498739834043192,0.1,4
199,2,6,1,5,2,0.2447039892114704,0.2,4
200,2,6,1,5,2,0.2447039892114704,0.3,4
201,2,6,1,5,3,0.24092106612729192,0.4,4
202,2,6,1,5,3,0.20956201106651579,0.5,4
203,2,6,1,5,4,0.7594875634227091,1.0,4
204,2,6,2,6,2,0.06232452415828271,0.1,4
205,2,6,2,6,2,0.06232452415828271,0.2,4
206,2,6,2,6,3,0.15500563329197378,0.3,4
207,2,6,2,6,3,0.15500563329197378,0.4,4
208,2,6,2,6,3,0.1550056332919736,0.5,4
209,2,6,2,6,5,0.7416601521962998,1.0,4
210,2,6,3,7,2,0.10850045744889314,0.1,4
211,2,6,3,7,2,0.10850045744889314,0.2,4
212,2,6,3,7,2,0.10850045744889314,0.3,4
213,2,6,3,7,3,0.24092106612729192,0.4,4
214,2,6,3,7,3,0.29000919360758826,0.5,4
215,2,6,3,7,5,0.7436294327986854,1.0,4
216,2,6,4,7,2,0.01698597296828297,0.1,4
217,2,6,4,7,2,0.01698597296828297,0.2,4
218,2,6,4,7,3,0.15500563329197375,0.3,4
219,2,6,4,7,3,0.15500563329197375,0.4,4
220,2,6,4,7,3,0.2900091936075889,0.5,4
221,2,6,4,7,5,0.7416601521962997,1.0,4
222,2,6,5,7,2,0.11498739834043192,0.1,4
