,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0.0,5.0,0.0,5.0,5.0,5.0,1.52528009600474e-15,0.1,4.0,60.0
1,0.0,5.0,0.0,5.0,5.0,5.0,1.401270328472812e-15,0.2,4.0,60.0
2,0.0,5.0,0.0,5.0,5.0,5.0,1.446226110999472e-15,0.3,4.0,60.0
3,0.0,5.0,0.0,5.0,5.0,5.0,2.0437720049864566e-15,0.4,4.0,60.0
4,0.0,5.0,0.0,5.0,5.0,5.0,1.9851645096975453e-15,0.5,4.0,60.0
5,0.0,5.0,0.0,5.0,5.0,5.0,2.1656518893177758e-15,1.0,4.0,60.0
6,0.0,5.0,1.0,5.0,3.0,3.0,3.515396963523159e-16,0.1,4.0,60.0
7,0.0,5.0,1.0,5.0,3.0,3.0,3.515396963523159e-16,0.2,4.0,60.0
8,0.0,5.0,1.0,5.0,3.0,3.0,0.13556767403429318,0.3,4.0,60.0
9,0.0,5.0,1.0,5.0,3.0,3.0,0.1355676740342933,0.4,4.0,60.0
10,0.0,5.0,1.0,5.0,3.0,3.0,0.32678762784584797,0.5,4.0,60.0
11,0.0,5.0,1.0,5.0,4.0,3.0,0.736430977144918,1.0,4.0,60.0
12,0.0,5.0,2.0,5.0,2.0,1.0,0.14928086774837546,0.1,4.0,60.0
13,0.0,5.0,2.0,5.0,2.0,1.0,0.14928086774837546,0.2,4.0,60.0
14,0.0,5.0,2.0,5.0,3.0,1.0,0.19875209927863663,0.3,4.0,60.0
15,0.0,5.0,2.0,5.0,3.0,1.0,0.19875209927863663,0.4,4.0,60.0
16,0.0,5.0,2.0,5.0,3.0,1.0,0.28790790014105117,0.5,4.0,60.0
17,0.0,5.0,2.0,5.0,3.0,1.0,0.6410394271661076,1.0,4.0,60.0
18,0.0,5.0,3.0,5.0,2.0,1.0,0.019683498867495652,0.1,4.0,60.0
19,0.0,5.0,3.0,5.0,2.0,1.0,0.019683498867495652,0.2,4.0,60.0
20,0.0,5.0,3.0,5.0,3.0,1.0,0.1987520992786369,0.3,4.0,60.0
21,0.0,5.0,3.0,5.0,3.0,1.0,0.19875209927863555,0.4,4.0,60.0
22,0.0,5.0,3.0,5.0,3.0,1.0,0.19875209927863557,0.5,4.0,60.0
