,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0.0,5.0,0.0,5.0,5.0,5.0,7.629473900265644e-16,0.1,4.0,48.0
1,0.0,5.0,0.0,5.0,5.0,5.0,6.630126454614083e-16,0.2,4.0,48.0
2,0.0,5.0,0.0,5.0,5.0,5.0,4.777465515155091e-16,0.3,4.0,48.0
3,0.0,5.0,0.0,5.0,5.0,5.0,6.804701527398983e-16,0.4,4.0,48.0
4,0.0,5.0,0.0,5.0,5.0,5.0,3.566721662012442e-16,0.5,4.0,48.0
5,0.0,5.0,0.0,5.0,5.0,5.0,5.524957771310244e-16,1.0,4.0,48.0
6,0.0,5.0,1.0,5.0,2.0,2.0,0.02692808638007127,0.1,4.0,48.0
7,0.0,5.0,1.0,5.0,2.0,2.0,0.02692808638007127,0.2,4.0,48.0
8,0.0,5.0,1.0,5.0,3.0,2.0,0.13303820694238744,0.3,4.0,48.0
9,0.0,5.0,1.0,5.0,3.0,2.0,0.13303820694238744,0.4,4.0,48.0
10,0.0,5.0,1.0,5.0,3.0,2.0,0.13303820694238744,0.5,4.0,48.0
11,0.0,5.0,1.0,5.0,4.0,2.0,0.5335172895261429,1.0,4.0,48.0
12,0.0,5.0,2.0,5.0,4.0,4.0,3.4109607519573017e-16,0.1,4.0,48.0
13,0.0,5.0,2.0,5.0,4.0,4.0,4.947897528232816e-16,0.2,4.0,48.0
14,0.0,5.0,2.0,5.0,4.0,4.0,4.947897528232816e-16,0.3,4.0,48.0
15,0.0,5.0,2.0,5.0,4.0,4.0,6.316721519312344e-16,0.4,4.0,48.0
16,0.0,5.0,2.0,5.0,4.0,4.0,6.420860923718904e-16,0.5,4.0,48.0
17,0.0,5.0,2.0,5.0,4.0,4.0,0.5134082807036693,1.0,4.0,48.0
18,0.0,5.0,3.0,5.0,2.0,1.0,0.10025273636502208,0.1,4.0,48.0
19,0.0,5.0,3.0,5.0,2.0,1.0,0.10025273636502208,0.2,4.0,48.0
20,0.0,5.0,3.0,5.0,2.0,1.0,0.10025273636502208,0.3,4.0,48.0
21,0.0,5.0,3.0,5.0,2.0,1.0,0.10025273636502208,0.4,4.0,48.0
22,0.0,5.0,3.0,5.0,3.0,1.0,0.3081139147714677,0.5,4.0,48.0
23,0.0,5.0,3.0,5.0,4.0,1.0,0.6516807144991199,1.0,4.0,48.0
24,0.0,5.0,4.0,5.0,2.0,3.0,0.019113756333355436,0.1,4.0,48.0
25,0.0,5.0,4.0,5.0,2.0,3.0,0.019113756333355436,0.2,4.0,48.0
26,0.0,5.0,4.0,5.0,2.0,3.0,0.019113756333355436,0.3,4.0,48.0
27,0.0,5.0,4.0,5.0,2.0,3.0,0.019113756333355436,0.4,4.0,48.0
28,0.0,5.0,4.0,5.0,2.0,3.0,0.019113756333355436,0.5,4.0,48.0
29,0.0,5.0,4.0,5.0,4.0,3.0,0.49022405030988314,1.0,4.0,48.0
30,0.0,5.0,5.0,5.0,2.0,1.0,0.11842224451344097,0.1,4.0,48.0
31,0.0,5.0,5.0,5.0,2.0,1.0,0.11842224451344097,0.2,4.0,48.0
32,0.0,5.0,5.0,5.0,2.0,1.0,0.11842224451344097,0.3,4.0,48.0
33,0.0,5.0,5.0,5.0,2.0,1.0,0.11842224451344097,0.4,4.0,48.0
34,0.0,5.0,5.0,5.0,4.0,1.0,0.2733629081544333,0.5,4.0,48.0
35,0.0,5.0,5.0,5.0,5.0,1.0,0.4317778304596177,1.0,4.0,48.0
36,0.0,5.0,6.0,5.0,3.0,3.0,1.6414974545978932e-16,0.1,4.0,48.0
37,0.0,5.0,6.0,5.0,3.0,3.0,1.6414974545978932e-16,0.2,4.0,48.0
38,0.0,5.0,6.0,5.0,3.0,3.0,1.6414974545978932e-16,0.3,4.0,48.0
39,0.0,5.0,6.0,5.0,3.0,3.0,1.6414974545978932e-16,0.4,4.0,48.0
40,0.0,5.0,6.0,5.0,3.0,3.0,1.6414974545978932e-16,0.5,4.0,48.0
41,0.0,5.0,6.0,5.0,4.0,3.0,0.4937323442648375,1.0,4.0,48.0
42,0.0,5.0,7.0,5.0,4.0,4.0,3.233412567562804e-16,0.1,4.0,48.0
43,0.0,5.0,7.0,5.0,4.0,4.0,4.606489608973612e-16,0.2,4.0,48.0
44,0.0,5.0,7.0,5.0,4.0,4.0,3.2663533387122684e-16,0.3,4.0,48.0
45,0.0,5.0,7.0,5.0,4.0,4.0,3.266353338712268e-16,0.4,4.0,48.0
46,0.0,5.0,7.0,5.0,4.0,4.0,3.964763241404869e-16,0.5,4.0,48.0
47,0.0,5.0,7.0,5.0,4.0,4.0,0.2425794093665833,1.0,4.0,48.0
48,0.0,5.0,8.0,5.0,2.0,1.0,0.10025273636502208,0.1,4.0,48.0
49,0.0,5.0,8.0,5.0,2.0,1.0,0.10025273636502208,0.2,4.0,48.0
50,0.0,5.0,8.0,5.0,2.0,1.0,0.10025273636502208,0.3,4.0,48.0
