,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0.0,5.0,0.0,5.0,5.0,5.0,9.77036614187906e-16,0.1,4.0,52.0
1,0.0,5.0,0.0,5.0,5.0,5.0,9.77036614187906e-16,0.2,4.0,52.0
2,0.0,5.0,0.0,5.0,5.0,5.0,1.0729969271696215e-15,0.3,4.0,52.0
3,0.0,5.0,0.0,5.0,5.0,5.0,9.77036614187906e-16,0.4,4.0,52.0
4,0.0,5.0,0.0,5.0,5.0,5.0,9.77036614187906e-16,0.5,4.0,52.0
5,0.0,5.0,0.0,5.0,5.0,5.0,9.77036614187906e-16,1.0,4.0,52.0
6,0.0,5.0,1.0,5.0,2.0,0.0,0.07034667050267518,0.1,4.0,52.0
7,0.0,5.0,1.0,5.0,2.0,0.0,0.07034667050267518,0.2,4.0,52.0
8,0.0,5.0,1.0,5.0,2.0,0.0,0.07034667050267518,0.3,4.0,52.0
9,0.0,5.0,1.0,5.0,2.0,0.0,0.07034667050267518,0.4,4.0,52.0
10,0.0,5.0,1.0,5.0,2.0,0.0,0.07034667050267518,0.5,4.0,52.0
11,0.0,5.0,1.0,5.0,3.0,0.0,0.28088333520203096,1.0,4.0,52.0
12,0.0,5.0,2.0,5.0,2.0,0.0,0.00839456597678978,0.1,4.0,52.0
13,0.0,5.0,2.0,5.0,2.0,0.0,0.2007926383607932,0.2,4.0,52.0
14,0.0,5.0,2.0,5.0,2.0,0.0,0.2007926383607932,0.3,4.0,52.0
15,0.0,5.0,2.0,5.0,2.0,0.0,0.2007926383607932,0.4,4.0,52.0
16,0.0,5.0,2.0,5.0,2.0,0.0,0.2007926383607932,0.5,4.0,52.0
17,0.0,5.0,2.0,5.0,4.0,0.0,0.5184454804884555,1.0,4.0,52.0
18,0.0,5.0,3.0,5.0,3.0,3.0,2.725432548368588e-16,0.1,4.0,52.0
19,0.0,5.0,3.0,5.0,3.0,3.0,2.725432548368588e-16,0.2,4.0,52.0
20,0.0,5.0,3.0,5.0,3.0,3.0,5.814334896656476e-16,0.3,4.0,52.0
21,0.0,5.0,3.0,5.0,3.0,3.0,2.725432548368588e-16,0.4,4.0,52.0
22,0.0,5.0,3.0,5.0,3.0,3.0,5.814334896656476e-16,0.5,4.0,52.0
23,0.0,5.0,3.0,5.0,4.0,3.0,0.4347562784153627,1.0,4.0,52.0
24,0.0,5.0,4.0,5.0,2.0,0.0,0.07034667050267518,0.1,4.0,52.0
25,0.0,5.0,4.0,5.0,2.0,0.0,0.07034667050267518,0.2,4.0,52.0
26,0.0,5.0,4.0,5.0,2.0,0.0,0.07034667050267518,0.3,4.0,52.0
27,0.0,5.0,4.0,5.0,2.0,0.0,0.07034667050267518,0.4,4.0,52.0
28,0.0,5.0,4.0,5.0,2.0,0.0,0.07034667050267518,0.5,4.0,52.0
29,0.0,5.0,4.0,5.0,3.0,0.0,0.28088333520203096,1.0,4.0,52.0
30,0.0,5.0,5.0,5.0,2.0,0.0,0.00839456597678978,0.1,4.0,52.0
31,0.0,5.0,5.0,5.0,2.0,0.0,0.00839456597678978,0.2,4.0,52.0
32,0.0,5.0,5.0,5.0,2.0,0.0,0.00839456597678978,0.3,4.0,52.0
33,0.0,5.0,5.0,5.0,2.0,0.0,0.00839456597678978,0.4,4.0,52.0
34,0.0,5.0,5.0,5.0,2.0,0.0,0.00839456597678978,0.5,4.0,52.0
35,0.0,5.0,5.0,5.0,4.0,0.0,0.5184454804884548,1.0,4.0,52.0
36,0.0,5.0,6.0,5.0,4.0,4.0,1.262327994730854e-15,0.1,4.0,52.0
37,0.0,5.0,6.0,5.0,4.0,4.0,1.2794606144554473e-15,0.2,4.0,52.0
38,0.0,5.0,6.0,5.0,4.0,4.0,1.2832225935847434e-15,0.3,4.0,52.0
39,0.0,5.0,6.0,5.0,4.0,4.0,1.2794606144554473e-15,0.4,4.0,52.0
40,0.0,5.0,6.0,5.0,4.0,4.0,1.2794915878366798e-15,0.5,4.0,52.0
41,0.0,5.0,6.0,5.0,4.0,4.0,0.4347562784153622,1.0,4.0,52.0
42,0.0,5.0,7.0,5.0,3.0,3.0,1.6996749443881478e-17,0.1,4.0,52.0
43,0.0,5.0,7.0,5.0,3.0,3.0,5.814334896656476e-16,0.2,4.0,52.0
44,0.0,5.0,7.0,5.0,3.0,3.0,5.814334896656476e-16,0.3,4.0,52.0
45,0.0,5.0,7.0,5.0,3.0,3.0,5.814334896656476e-16,0.4,4.0,52.0
46,0.0,5.0,7.0,5.0,3.0,3.0,1.6996749443881478e-17,0.5,4.0,52.0
47,0.0,5.0,7.0,5.0,4.0,3.0,0.43475627841536235,1.0,4.0,52.0
48,0.0,5.0,8.0,5.0,2.0,2.0,0.00839456597678978,0.1,4.0,52.0
49,0.0,5.0,8.0,5.0,2.0,2.0,0.12079713129804953,0.2,4.0,52.0
50,0.0,5.0,8.0,5.0,2.0,2.0,0.12079713129804953,0.3,4.0,52.0
51,0.0,5.0,8.0,5.0,2.0,2.0,0.12079713129804953,0.4,4.0,52.0
52,0.0,5.0,8.0,5.0,2.0,2.0,0.12079713129804953,0.5,4.0,52.0
53,0.0,5.0,8.0,5.0,3.0,2.0,0.3209040305608889,1.0,4.0,52.0
54,0.0,5.0,9.0,6.0,4.0,4.0,7.964167727684695e-16,0.1,4.0,52.0
55,0.0,5.0,9.0,6.0,4.0,4.0,7.964167727684695e-16,0.2,4.0,52.0
56,0.0,5.0,9.0,6.0,4.0,4.0,9.03949487709774e-16,0.3,4.0,52.0
57,0.0,5.0,9.0,6.0,4.0,4.0,7.964167727684695e-16,0.4,4.0,52.0
58,0.0,5.0,9.0,6.0,4.0,4.0,7.964167727684695e-16,0.5,4.0,52.0
59,0.0,5.0,9.0,6.0,4.0,4.0,9.03949487709774e-16,1.0,4.0,52.0
