track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,val_2,2,VID_20220217_112247_F-1.png,325,285,NULL,VID_20220217_112247_F3.png,472,210,NULL
1,val_1,2,VID_20220217_112247_F-1.png,299,284,NULL,VID_20220217_112247_F3.png,441,205,NULL
2,cal_2,2,VID_20220217_112247_F-1.png,589,300,NULL,VID_20220217_112247_F3.png,758,238,NULL
3,baya,2,VID_20220217_112247_F-1.png,555,456,NULL,VID_20220217_112247_F3.png,772,384,NULL
4,baya,2,VID_20220217_112247_F-1.png,803,502,NULL,VID_20220217_112247_F3.png,1014,451,NULL
5,baya,2,VID_20220217_112247_F-1.png,569,371,NULL,VID_20220217_112247_F3.png,762,292,NULL
6,baya,2,VID_20220217_112247_F-1.png,577,528,NULL,VID_20220217_112247_F3.png,763,538,NULL
7,baya,2,VID_20220217_112247_F-1.png,518,427,NULL,VID_20220217_112247_F3.png,700,380,NULL
8,baya,2,VID_20220217_112247_F-1.png,639,517,NULL,VID_20220217_112247_F3.png,861,470,NULL
9,baya,2,VID_20220217_112247_F-1.png,534,478,NULL,VID_20220217_112247_F3.png,749,413,NULL
10,baya,2,VID_20220217_112247_F-1.png,849,492,NULL,VID_20220217_112247_F3.png,1040,459,NULL
11,baya,2,VID_20220217_112247_F-1.png,712,459,NULL,VID_20220217_112247_F3.png,923,391,NULL
12,baya,2,VID_20220217_112247_F-1.png,714,525,NULL,VID_20220217_112247_F3.png,946,466,NULL
13,baya,2,VID_20220217_112247_F-1.png,789,475,NULL,VID_20220217_112247_F3.png,987,429,NULL
14,baya,2,VID_20220217_112247_F-1.png,768,516,NULL,VID_20220217_112247_F3.png,985,463,NULL
15,baya,2,VID_20220217_112247_F-1.png,675,520,NULL,VID_20220217_112247_F3.png,922,445,NULL
16,baya,2,VID_20220217_112247_F-1.png,656,461,NULL,VID_20220217_112247_F3.png,879,381,NULL
17,baya,2,VID_20220217_112247_F-1.png,616,418,NULL,VID_20220217_112247_F3.png,818,347,NULL
18,baya,2,VID_20220217_112247_F-1.png,522,498,NULL,VID_20220217_112247_F3.png,714,472,NULL
19,baya,2,VID_20220217_112247_F-1.png,697,487,NULL,VID_20220217_112247_F3.png,925,416,NULL
20,baya,2,VID_20220217_112247_F-1.png,727,492,NULL,VID_20220217_112247_F3.png,948,427,NULL
21,baya,2,VID_20220217_112247_F-1.png,562,393,NULL,VID_20220217_112247_F3.png,745,332,NULL
22,baya,2,VID_20220217_112247_F-1.png,758,487,NULL,VID_20220217_112247_F3.png,972,430,NULL
23,baya,2,VID_20220217_112247_F-1.png,613,349,NULL,VID_20220217_112247_F3.png,786,295,NULL
24,baya,2,VID_20220217_112247_F-1.png,738,534,NULL,VID_20220217_112247_F3.png,942,532,NULL
25,baya,2,VID_20220217_112247_F-1.png,824,513,NULL,VID_20220217_112247_F3.png,1023,475,NULL
26,baya,2,VID_20220217_112247_F-1.png,616,495,NULL,VID_20220217_112247_F3.png,841,436,NULL
27,baya,2,VID_20220217_112247_F-1.png,610,449,NULL,VID_20220217_112247_F3.png,810,394,NULL
28,baya,2,VID_20220217_112247_F-1.png,597,512,NULL,VID_20220217_112247_F3.png,782,499,NULL
29,baya,2,VID_20220217_112247_F-1.png,782,537,NULL,VID_20220217_112247_F3.png,982,522,NULL
30,baya,2,VID_20220217_112247_F-1.png,713,540,NULL,VID_20220217_112247_F3.png,924,517,NULL
31,baya,2,VID_20220217_112247_F-1.png,816,529,NULL,VID_20220217_112247_F3.png,1014,504,NULL
32,baya,2,VID_20220217_112247_F-1.png,595,489,NULL,VID_20220217_112247_F3.png,800,450,NULL
33,baya,2,VID_20220217_112247_F-1.png,650,402,NULL,VID_20220217_112247_F3.png,848,329,NULL
34,val_2,2,VID_20220217_112247_F-1.png,378,288,NULL,VID_20220217_112247_F3.png,536,216,NULL
35,cal_1,2,VID_20220217_112247_F-1.png,537,297,NULL,VID_20220217_112247_F3.png,704,233,NULL
36,val_1,2,VID_20220217_112247_F-1.png,246,281,NULL,VID_20220217_112247_F3.png,376,200,NULL
