track_id,label,nro_kf,img_name_0,x_0,y_0,r_0,img_name_1,x_1,y_1,r_1
0,keypoint,2,VID_20220217_111205_F0.png,904,590,NULL,VID_20220217_111205_F3.png,810,664,NULL
1,val_2,2,VID_20220217_111205_F0.png,441,205,NULL,VID_20220217_111205_F3.png,388,295,NULL
2,baya,2,VID_20220217_111205_F0.png,927,349,22.38369,VID_20220217_111205_F3.png,859,455,NULL
3,baya,2,VID_20220217_111205_F0.png,739,323,22.24007,VID_20220217_111205_F3.png,679,446,NULL
4,baya,2,VID_20220217_111205_F0.png,691,317,14.14555,VID_20220217_111205_F3.png,637,402,NULL
5,baya,2,VID_20220217_111205_F0.png,697,415,22.57526,VID_20220217_111205_F3.png,639,499,NULL
6,baya,2,VID_20220217_111205_F0.png,859,372,21.48514,VID_20220217_111205_F3.png,787,492,NULL
7,baya,2,VID_20220217_111205_F0.png,733,380,20.23037,VID_20220217_111205_F3.png,668,485,NULL
8,baya,2,VID_20220217_111205_F0.png,758,357,20.59112,VID_20220217_111205_F3.png,694,480,NULL
9,baya,2,VID_20220217_111205_F0.png,727,287,20.49101,VID_20220217_111205_F3.png,668,401,NULL
10,baya,2,VID_20220217_111205_F0.png,683,343,21.23539,VID_20220217_111205_F3.png,625,453,NULL
11,baya,2,VID_20220217_111205_F0.png,768,298,22.82565,VID_20220217_111205_F3.png,708,418,NULL
12,keypoint,2,VID_20220217_111205_F0.png,504,599,NULL,VID_20220217_111205_F3.png,481,621,NULL
13,keypoint,2,VID_20220217_111205_F0.png,394,449,NULL,VID_20220217_111205_F3.png,374,527,NULL
14,baya,2,VID_20220217_111205_F0.png,820,326,19.78215,VID_20220217_111205_F3.png,753,443,NULL
15,baya,2,VID_20220217_111205_F0.png,896,325,23.00818,VID_20220217_111205_F3.png,830,443,NULL
16,baya,2,VID_20220217_111205_F0.png,820,358,22.27027,VID_20220217_111205_F3.png,750,487,NULL
17,baya,2,VID_20220217_111205_F0.png,778,390,22.40465,VID_20220217_111205_F3.png,714,503,NULL
18,baya,2,VID_20220217_111205_F0.png,858,331,21.72948,VID_20220217_111205_F3.png,791,453,NULL
19,cal_2,2,VID_20220217_111205_F0.png,568,205,NULL,VID_20220217_111205_F3.png,516,296,NULL
20,val_1,2,VID_20220217_111205_F0.png,364,205,NULL,VID_20220217_111205_F3.png,311,295,NULL
21,baya,2,VID_20220217_111205_F0.png,892,370,21.13103,VID_20220217_111205_F3.png,821,481,NULL
22,baya,2,VID_20220217_111205_F0.png,898,310,20.52347,VID_20220217_111205_F3.png,835,411,NULL
23,keypoint,2,VID_20220217_111205_F0.png,625,525,NULL,VID_20220217_111205_F3.png,577,604,NULL
24,cal_1,2,VID_20220217_111205_F0.png,517,205,NULL,VID_20220217_111205_F3.png,465,295,NULL
25,val_1,2,VID_20220217_111205_F0.png,415,205,NULL,VID_20220217_111205_F3.png,362,296,NULL
26,val_2,2,VID_20220217_111205_F0.png,492,205,NULL,VID_20220217_111205_F3.png,439,296,NULL
27,baya,2,VID_20220217_111205_F0.png,789,327,22.51435,VID_20220217_111205_F3.png,722,457,NULL
